date,to,from_,size,type_
2023-01-01 10:57:12,(972) 176-1904,(289) 669-1846,91 characters,Sent Text
2023-01-01 20:28:59,(779) 807-9413,(289) 669-1846,10.1 MB,Received Media
2023-01-02 08:45:29,(779) 807-9413,(289) 669-1846,7.0 MB,Received Media
2023-01-02 08:54:19,(779) 807-9413,(289) 669-1846,43 minutes,Outbound Call
2023-01-02 14:02:12,(972) 176-1904,(289) 669-1846,45 minutes,Inbound Call
2023-01-02 17:26:55,(153) 439-1267,(289) 669-1846,101 characters,Received Text
2023-01-03 19:40:28,(972) 176-1904,(289) 669-1846,19.7 MB,Received Media
2023-01-03 19:42:37,(153) 439-1267,(289) 669-1846,1 characters,Received Text
2023-01-03 19:49:07,(972) 176-1904,(289) 669-1846,138 characters,Received Text
2023-01-04 11:17:17,(779) 807-9413,(289) 669-1846,37 characters,Received Text
2023-01-04 17:37:51,(972) 176-1904,(289) 669-1846,113 minutes,Outbound Call
2023-01-05 18:06:53,(779) 807-9413,(289) 669-1846,9 characters,Sent Text
2023-01-05 19:40:40,(153) 439-1267,(289) 669-1846,81 minutes,Inbound Call
2023-01-06 12:19:12,(779) 807-9413,(289) 669-1846,110 minutes,Inbound Call
2023-01-06 14:46:44,(779) 807-9413,(289) 669-1846,251 characters,Received Text
2023-01-07 10:29:22,(779) 807-9413,(289) 669-1846,155 characters,Sent Text
2023-01-07 11:53:04,(972) 176-1904,(289) 669-1846,108 minutes,Outbound Call
2023-01-08 08:24:18,(153) 439-1267,(289) 669-1846,176 characters,Received Text
2023-01-08 19:48:07,(153) 439-1267,(289) 669-1846,80 minutes,Inbound Call
2023-01-08 20:13:23,(972) 176-1904,(289) 669-1846,64 minutes,Outbound Call
2023-01-08 21:06:15,(972) 176-1904,(289) 669-1846,34 characters,Sent Text
2023-01-09 12:28:59,(972) 176-1904,(289) 669-1846,77 characters,Received Text
2023-01-09 12:57:39,(153) 439-1267,(289) 669-1846,118 characters,Received Text
2023-01-09 14:12:26,(153) 439-1267,(289) 669-1846,59 minutes,Inbound Call
2023-01-10 12:30:12,(153) 439-1267,(289) 669-1846,139 characters,Received Text
2023-01-10 12:30:52,(153) 439-1267,(289) 669-1846,32 minutes,Inbound Call
2023-01-10 13:10:32,(779) 807-9413,(289) 669-1846,299 characters,Received Text
2023-01-10 13:45:49,(153) 439-1267,(289) 669-1846,64 minutes,Outbound Call
2023-01-10 21:01:25,(972) 176-1904,(289) 669-1846,98 characters,Received Text
2023-01-11 08:57:09,(153) 439-1267,(289) 669-1846,46 minutes,Outbound Call
2023-01-11 13:41:20,(972) 176-1904,(289) 669-1846,9.9 MB,Sent Media
2023-01-11 15:52:02,(779) 807-9413,(289) 669-1846,262 characters,Sent Text
2023-01-11 16:05:50,(779) 807-9413,(289) 669-1846,149 characters,Received Text
2023-01-12 10:26:18,(972) 176-1904,(289) 669-1846,20 minutes,Inbound Call
2023-01-13 09:07:14,(153) 439-1267,(289) 669-1846,85 characters,Sent Text
2023-01-13 11:10:34,(972) 176-1904,(289) 669-1846,80 minutes,Outbound Call
2023-01-13 16:58:04,(972) 176-1904,(289) 669-1846,15.3 MB,Sent Media
2023-01-13 17:37:11,(779) 807-9413,(289) 669-1846,8 minutes,Outbound Call
2023-01-14 08:49:40,(153) 439-1267,(289) 669-1846,74 characters,Received Text
2023-01-14 15:35:05,(972) 176-1904,(289) 669-1846,59 characters,Sent Text
2023-01-14 20:32:35,(153) 439-1267,(289) 669-1846,251 characters,Sent Text
2023-01-15 10:20:14,(779) 807-9413,(289) 669-1846,262 characters,Received Text
2023-01-15 15:56:07,(153) 439-1267,(289) 669-1846,276 characters,Received Text
2023-01-15 21:49:14,(153) 439-1267,(289) 669-1846,50 minutes,Outbound Call
2023-01-16 13:16:59,(153) 439-1267,(289) 669-1846,209 characters,Received Text
2023-01-16 13:28:04,(779) 807-9413,(289) 669-1846,10.2 MB,Received Media
2023-01-16 14:18:48,(779) 807-9413,(289) 669-1846,266 characters,Received Text
2023-01-17 08:34:22,(972) 176-1904,(289) 669-1846,303 characters,Received Text
2023-01-17 10:08:14,(779) 807-9413,(289) 669-1846,117 minutes,Inbound Call
2023-01-17 11:40:40,(779) 807-9413,(289) 669-1846,88 characters,Sent Text
2023-01-17 16:38:48,(972) 176-1904,(289) 669-1846,167 characters,Sent Text
2023-01-17 17:38:45,(153) 439-1267,(289) 669-1846,100 minutes,Inbound Call
2023-01-17 19:10:55,(779) 807-9413,(289) 669-1846,39 minutes,Outbound Call
2023-01-18 14:39:47,(153) 439-1267,(289) 669-1846,323 characters,Sent Text
2023-01-18 17:08:40,(972) 176-1904,(289) 669-1846,186 characters,Sent Text
2023-01-19 10:24:46,(153) 439-1267,(289) 669-1846,113 minutes,Outbound Call
2023-01-19 13:46:43,(153) 439-1267,(289) 669-1846,248 characters,Received Text
2023-01-19 14:11:33,(153) 439-1267,(289) 669-1846,182 characters,Sent Text
2023-01-19 20:46:19,(153) 439-1267,(289) 669-1846,32 minutes,Inbound Call
2023-01-20 10:43:10,(153) 439-1267,(289) 669-1846,137 characters,Sent Text
2023-01-20 13:28:18,(153) 439-1267,(289) 669-1846,62 minutes,Outbound Call
2023-01-20 13:58:43,(153) 439-1267,(289) 669-1846,223 characters,Received Text
2023-01-21 12:40:12,(972) 176-1904,(289) 669-1846,259 characters,Received Text
2023-01-21 14:18:12,(972) 176-1904,(289) 669-1846,180 characters,Sent Text
2023-01-21 15:43:34,(153) 439-1267,(289) 669-1846,230 characters,Received Text
2023-01-21 16:09:19,(779) 807-9413,(289) 669-1846,33 minutes,Outbound Call
2023-01-21 16:26:05,(153) 439-1267,(289) 669-1846,316 characters,Sent Text
2023-01-22 08:56:36,(779) 807-9413,(289) 669-1846,242 characters,Sent Text
2023-01-22 16:41:44,(972) 176-1904,(289) 669-1846,250 characters,Sent Text
2023-01-23 11:10:29,(972) 176-1904,(289) 669-1846,295 characters,Received Text
2023-01-24 08:37:11,(972) 176-1904,(289) 669-1846,255 characters,Received Text
2023-01-24 14:04:21,(153) 439-1267,(289) 669-1846,146 characters,Received Text
2023-01-24 21:09:17,(779) 807-9413,(289) 669-1846,12.1 MB,Sent Media
2023-01-25 08:05:48,(153) 439-1267,(289) 669-1846,19.9 MB,Received Media
2023-01-25 13:32:23,(972) 176-1904,(289) 669-1846,207 characters,Received Text
2023-01-25 13:59:34,(153) 439-1267,(289) 669-1846,24 minutes,Outbound Call
2023-01-25 20:05:52,(153) 439-1267,(289) 669-1846,92 characters,Received Text
2023-01-25 20:07:20,(779) 807-9413,(289) 669-1846,30 minutes,Outbound Call
2023-01-26 10:36:05,(153) 439-1267,(289) 669-1846,41 minutes,Inbound Call
2023-01-26 15:48:02,(779) 807-9413,(289) 669-1846,158 characters,Sent Text
2023-01-26 18:46:18,(972) 176-1904,(289) 669-1846,65 minutes,Outbound Call
2023-01-26 20:31:58,(779) 807-9413,(289) 669-1846,25 minutes,Inbound Call
2023-01-27 09:19:40,(153) 439-1267,(289) 669-1846,198 characters,Received Text
2023-01-28 09:49:09,(779) 807-9413,(289) 669-1846,31 minutes,Inbound Call
2023-01-29 09:26:19,(779) 807-9413,(289) 669-1846,100 minutes,Inbound Call
2023-01-29 12:28:19,(153) 439-1267,(289) 669-1846,258 characters,Received Text
2023-01-29 19:24:37,(972) 176-1904,(289) 669-1846,113 characters,Sent Text
2023-01-31 14:12:32,(153) 439-1267,(289) 669-1846,22 characters,Received Text
2023-01-31 15:54:18,(779) 807-9413,(289) 669-1846,15.4 MB,Received Media
2023-02-01 09:33:50,(972) 176-1904,(289) 669-1846,74 minutes,Outbound Call
2023-02-01 13:45:57,(153) 439-1267,(289) 669-1846,56 characters,Received Text
2023-02-01 16:26:40,(153) 439-1267,(289) 669-1846,16 minutes,Inbound Call
2023-02-01 17:47:06,(779) 807-9413,(289) 669-1846,42 characters,Received Text
2023-02-01 19:06:32,(779) 807-9413,(289) 669-1846,92 characters,Sent Text
2023-02-02 10:05:12,(779) 807-9413,(289) 669-1846,194 characters,Received Text
2023-02-02 17:06:07,(972) 176-1904,(289) 669-1846,183 characters,Sent Text
2023-02-02 21:26:55,(153) 439-1267,(289) 669-1846,342 characters,Received Text
2023-02-03 15:11:27,(972) 176-1904,(289) 669-1846,285 characters,Received Text
2023-02-03 16:34:32,(972) 176-1904,(289) 669-1846,33 characters,Sent Text
2023-02-03 21:17:47,(972) 176-1904,(289) 669-1846,19.1 MB,Received Media
2023-02-04 12:31:33,(779) 807-9413,(289) 669-1846,16 characters,Sent Text
2023-02-05 09:20:29,(153) 439-1267,(289) 669-1846,10.6 MB,Sent Media
2023-02-05 11:52:22,(153) 439-1267,(289) 669-1846,119 minutes,Inbound Call
2023-02-05 13:07:28,(779) 807-9413,(289) 669-1846,135 characters,Sent Text
2023-02-05 13:41:10,(153) 439-1267,(289) 669-1846,173 characters,Sent Text
2023-02-05 14:15:56,(972) 176-1904,(289) 669-1846,10 minutes,Inbound Call
2023-02-05 19:28:45,(153) 439-1267,(289) 669-1846,80 characters,Received Text
2023-02-06 10:14:27,(779) 807-9413,(289) 669-1846,11 minutes,Outbound Call
2023-02-06 15:03:48,(972) 176-1904,(289) 669-1846,129 characters,Received Text
2023-02-07 14:44:06,(153) 439-1267,(289) 669-1846,172 characters,Received Text
2023-02-07 17:33:48,(153) 439-1267,(289) 669-1846,106 characters,Sent Text
2023-02-08 11:13:16,(972) 176-1904,(289) 669-1846,1 minutes,Inbound Call
2023-02-08 11:18:04,(779) 807-9413,(289) 669-1846,123 characters,Received Text
2023-02-08 19:50:39,(972) 176-1904,(289) 669-1846,294 characters,Received Text
2023-02-09 08:38:04,(972) 176-1904,(289) 669-1846,48 minutes,Outbound Call
2023-02-09 09:26:07,(779) 807-9413,(289) 669-1846,85 minutes,Inbound Call
2023-02-09 11:58:49,(153) 439-1267,(289) 669-1846,59 characters,Sent Text
2023-02-09 17:54:58,(779) 807-9413,(289) 669-1846,99 characters,Received Text
2023-02-10 11:22:19,(972) 176-1904,(289) 669-1846,4.6 MB,Received Media
2023-02-10 16:07:49,(153) 439-1267,(289) 669-1846,85 minutes,Inbound Call
