date,description,amount,balance
2023-01-02 20:27:20,youGrocery - Payment,$-118.28,"$42,822.84"
2023-01-08 13:39:48,Healthn - Payment,$-177.86,"$42,644.98"
2023-01-18 14:23:52,StrongLink - Payment,$-88.76,"$42,556.22"
2023-01-24 08:23:30,youGrocery - Payment,$-167.28,"$42,388.94"
2023-01-25 09:17:47,StrongLink - Payment,$-84.44,"$42,304.50"
2023-01-31 14:20:54,Flexin - Payment,$-177.60,"$42,126.90"
2023-02-06 11:34:41,Fitr - Payment,$-35.20,"$42,091.70"
2023-02-07 08:33:22,Fitr - Payment,$-24.78,"$42,066.92"
2023-02-08 11:30:57,Fitr - Payment,$-26.86,"$42,040.06"
2023-02-09 11:49:05,Fitr - Payment,$-150.89,"$41,889.17"
2023-02-14 12:51:01,youGrocery - Payment,$-142.60,"$41,746.57"
2023-02-16 21:11:47,Fitr - Payment,$-54.69,"$41,691.88"
2023-02-20 13:57:52,Fitr - Payment,$-106.91,"$41,584.97"
2023-02-21 21:56:56,Healthn - Payment,$-147.30,"$41,437.67"
2023-02-23 11:29:02,Fitr - Payment,$-63.31,"$41,374.36"
2023-02-25 11:32:12,Fitr - Payment,$-172.59,"$41,201.77"
2023-02-28 13:29:33,youGrocery - Payment,$-73.59,"$41,128.18"
2023-03-02 13:38:22,Fitr - Payment,$-172.60,"$40,955.58"
2023-03-04 09:13:33,youGrocery - Payment,$-90.39,"$40,865.19"
2023-03-13 10:20:46,youGrocery - Payment,$-152.84,"$40,712.35"
2023-03-15 17:42:42,Fitr - Payment,$-153.95,"$40,558.40"
2023-03-19 18:04:45,youGrocery - Payment,$-85.89,"$40,472.51"
2023-03-19 21:00:59,Fitr - Payment,$-59.62,"$40,412.89"
2023-03-22 17:39:27,Fitr - Payment,$-177.85,"$40,235.04"
2023-03-27 18:20:52,youGrocery - Payment,$-188.41,"$40,046.63"
2023-04-04 14:42:44,Fitr - Payment,$-52.36,"$39,994.27"
2023-04-06 15:10:04,youGrocery - Payment,$-26.18,"$39,968.09"
2023-04-08 17:07:28,youGrocery - Payment,$-42.27,"$39,925.82"
2023-04-08 18:49:14,Fitr - Payment,$-155.77,"$39,770.05"
2023-04-10 21:07:13,Fitr - Payment,$-179.87,"$39,590.18"
2023-04-12 11:03:37,youGrocery - Payment,$-195.29,"$39,394.89"
2023-04-12 12:23:22,Fitr - Payment,$-98.48,"$39,296.41"
2023-04-16 10:07:24,youGrocery - Payment,$-159.85,"$39,136.56"
2023-04-18 15:52:33,Fitr - Payment,$-69.38,"$39,067.18"
2023-04-29 18:53:43,Fitr - Payment,$-44.72,"$39,022.46"
2023-04-30 12:02:40,Fitr - Payment,$-171.69,"$38,850.77"
2023-05-01 11:25:19,Fitr - Payment,$-72.10,"$38,778.67"
2023-05-10 14:41:40,youGrocery - Payment,$-109.83,"$38,668.84"
2023-05-15 17:36:25,Fitr - Payment,$-53.99,"$38,425.06"
2023-05-15 18:03:18,youGrocery - Payment,$-189.79,"$38,479.05"
2023-05-17 14:28:24,Fitr - Payment,$-68.52,"$38,356.54"
2023-05-18 14:11:41,Fitr - Payment,$-139.96,"$38,216.58"
2023-05-19 09:47:16,Fitr - Payment,$-138.83,"$38,077.75"
2023-05-21 12:13:25,youGrocery - Payment,$-68.38,"$38,009.37"
2023-05-22 08:46:24,youGrocery - Payment,$-89.47,"$37,919.90"
2023-05-23 19:23:48,Flexin - Payment,$-83.64,"$37,836.26"
2023-05-25 16:02:57,StrongLink - Payment,$-128.44,"$37,707.82"
2023-05-27 12:47:55,youGrocery - Payment,$-77.70,"$37,630.12"
2023-05-28 15:14:29,Fitr - Payment,$-100.40,"$37,529.72"
2023-05-29 19:19:17,Fitr - Payment,$-158.56,"$37,371.16"
2023-05-31 08:41:26,StrongLink - Payment,$-117.60,"$37,253.56"
2023-06-02 14:12:51,youGrocery - Payment,$-148.97,"$37,104.59"
2023-06-14 20:11:00,Fitr - Payment,$-28.47,"$37,076.12"
2023-06-17 17:27:36,youGrocery - Payment,$-20.56,"$37,055.56"
2023-06-23 21:12:10,Fitr - Payment,$-58.29,"$36,997.27"
2023-06-27 15:55:57,Fitr - Payment,$-91.72,"$36,905.55"
2023-06-28 16:00:21,Fitr - Payment,$-124.19,"$36,781.36"
2023-06-29 09:41:28,Fitr - Payment,$-28.67,"$36,752.69"
2023-06-30 12:30:06,youGrocery - Payment,$-68.72,"$36,683.97"
2023-07-12 17:47:21,Fitr - Payment,$-196.94,"$36,487.03"
2023-07-13 14:01:39,Fitr - Payment,$-126.46,"$36,360.57"
2023-07-18 13:49:06,youGrocery - Payment,$-112.60,"$36,247.97"
2023-07-19 09:01:39,Fitr - Payment,$-149.75,"$36,098.22"
2023-07-25 17:56:11,youGrocery - Payment,$-195.74,"$35,902.48"
2023-07-30 17:36:35,youGrocery - Payment,$-124.28,"$35,778.20"
2023-08-03 14:08:07,youGrocery - Payment,$-67.19,"$35,711.01"
2023-08-05 17:40:36,Fitr - Payment,$-40.28,"$35,670.73"
2023-08-08 11:29:07,Fitr - Payment,$-92.81,"$35,577.92"
2023-08-17 15:24:53,Healthn - Payment,$-31.70,"$35,546.22"
2023-08-19 10:35:42,Healthn - Payment,$-97.29,"$35,448.93"
2023-08-20 15:16:43,Fitr - Payment,$-138.95,"$35,309.98"
2023-08-21 21:47:15,youGrocery - Payment,$-152.98,"$35,157.00"
2023-08-22 08:55:45,Fitr - Payment,$-185.83,"$34,971.17"
2023-08-24 19:33:25,youGrocery - Payment,$-182.40,"$34,788.77"
2023-08-25 18:19:03,Fitr - Payment,$-117.93,"$34,670.84"
2023-08-29 21:02:19,Fitr - Payment,$-126.13,"$34,544.71"
2023-08-30 17:33:16,Foodr - Payment,$-172.61,"$34,372.10"
2023-08-30 18:54:20,Fitr - Payment,$-38.79,"$34,333.31"
2023-09-01 18:59:09,StrongLink - Payment,$-110.37,"$34,222.94"
2023-09-04 10:00:03,Fitr - Payment,$-174.74,"$34,048.20"
2023-09-11 16:02:21,youGrocery - Payment,$-125.25,"$33,922.95"
2023-09-13 20:57:53,Fitr - Payment,$-166.18,"$33,756.77"
2023-09-18 20:11:18,youGrocery - Payment,$-175.12,"$33,581.65"
2023-09-19 19:38:28,youGrocery - Payment,$-172.44,"$33,409.21"
2023-09-25 14:17:35,AffordableHub - Payment,$-64.33,"$33,344.88"
2023-10-01 09:57:51,AffordableHub - Payment,$-128.24,"$33,216.64"
2023-10-02 08:11:44,youGrocery - Payment,$-147.69,"$33,068.95"
2023-10-09 08:40:37,Fitr - Payment,$-179.30,"$32,889.65"
2023-10-11 11:55:38,youGrocery - Payment,$-160.87,"$32,728.78"
2023-10-11 18:22:39,Fitr - Payment,$-87.78,"$32,641.00"
2023-10-12 19:53:29,Fitr - Payment,$-36.57,"$32,604.43"
2023-10-13 16:50:34,youGrocery - Payment,$-120.45,"$32,483.98"
2023-10-16 12:54:09,Fitr - Payment,$-151.90,"$32,332.08"
2023-10-22 09:47:26,Fitr - Payment,$-155.10,"$32,176.98"
2023-10-23 20:44:36,youGrocery - Payment,$-52.65,"$32,124.33"
2023-10-24 10:47:46,Fitr - Payment,$-117.49,"$32,006.84"
2023-10-25 19:52:18,youGrocery - Payment,$-114.61,"$31,892.23"
2023-11-05 12:01:54,Foodr - Payment,$-194.20,"$31,698.03"
2023-11-06 17:32:03,Fitr - Payment,$-102.24,"$31,595.79"
2023-11-07 11:34:44,youGrocery - Payment,$-163.30,"$31,432.49"
2023-11-08 09:03:06,Fitr - Payment,$-24.13,"$31,299.21"
2023-11-08 20:47:36,youGrocery - Payment,$-109.15,"$31,323.34"
2023-11-10 15:21:52,Fitr - Payment,$-62.43,"$31,236.78"
2023-11-18 12:14:02,Fitr - Payment,$-56.10,"$31,180.68"
2023-11-22 19:49:45,Fitr - Payment,$-41.80,"$31,138.88"
2023-11-24 09:24:09,StrongLink - Payment,$-84.35,"$31,054.53"
2023-11-26 09:37:58,Fitr - Payment,$-186.63,"$30,867.90"
2023-12-04 18:28:16,AffordableHub - Payment,$-178.41,"$30,689.49"
2023-12-07 13:02:51,Flexin - Payment,$-78.24,"$30,611.25"
2023-12-10 08:38:03,Foodr - Payment,$-133.84,"$30,477.41"
2023-12-12 16:03:18,Fitr - Payment,$-74.87,"$30,402.54"
2023-12-15 17:02:05,Fitr - Payment,$-171.13,"$30,231.41"
2023-12-17 15:53:36,youGrocery - Payment,$-138.60,"$30,092.81"
2023-12-18 09:40:04,Fitr - Payment,$-59.23,"$30,033.58"
2023-12-21 13:23:45,Flexin - Payment,$-68.95,"$29,964.63"
2023-12-25 08:02:26,youGrocery - Payment,$-154.17,"$29,810.46"
2023-12-28 13:41:40,Fitr - Payment,$-73.28,"$29,559.20"
2023-12-28 19:28:23,youGrocery - Payment,$-177.98,"$29,632.48"
2023-12-31 20:51:27,youGrocery - Payment,$-44.53,"$29,514.67"
2024-01-02 14:01:00,Fitr - Payment,$-35.80,"$29,478.87"
