date,to,from_,size,type_
2023-01-01 11:41:21,(549) 792-3583,(986) 191-6227,2 characters,Sent Text
2023-01-01 11:52:34,(494) 721-6384,(986) 191-6227,80 characters,Received Text
2023-01-01 16:18:20,(549) 792-3583,(986) 191-6227,93 minutes,Inbound Call
2023-01-02 08:31:43,(536) 646-5080,(986) 191-6227,263 characters,Sent Text
2023-01-02 12:21:59,(494) 721-6384,(986) 191-6227,140 characters,Received Text
2023-01-02 18:33:52,(494) 721-6384,(986) 191-6227,98 minutes,Outbound Call
2023-01-02 20:48:17,(607) 506-1751,(986) 191-6227,300 characters,Sent Text
2023-01-03 10:44:27,(494) 721-6384,(986) 191-6227,337 characters,Sent Text
2023-01-03 10:49:57,(607) 506-1751,(986) 191-6227,206 characters,Sent Text
2023-01-03 11:30:51,(549) 792-3583,(986) 191-6227,34 characters,Received Text
2023-01-03 13:23:33,(494) 721-6384,(986) 191-6227,210 characters,Received Text
2023-01-04 09:10:17,(494) 721-6384,(986) 191-6227,135 characters,Sent Text
2023-01-04 19:49:56,(607) 506-1751,(986) 191-6227,101 characters,Sent Text
2023-01-04 21:20:30,(536) 646-5080,(986) 191-6227,214 characters,Received Text
2023-01-04 21:55:29,(494) 721-6384,(986) 191-6227,35 minutes,Outbound Call
2023-01-05 09:29:34,(536) 646-5080,(986) 191-6227,18.5 MB,Sent Media
2023-01-05 09:56:40,(607) 506-1751,(986) 191-6227,110 characters,Received Text
2023-01-05 12:05:33,(494) 721-6384,(986) 191-6227,309 characters,Sent Text
2023-01-05 12:11:31,(607) 506-1751,(986) 191-6227,1.9 MB,Sent Media
2023-01-05 14:51:42,(549) 792-3583,(986) 191-6227,238 characters,Received Text
2023-01-05 18:34:58,(607) 506-1751,(986) 191-6227,11.2 MB,Received Media
2023-01-05 21:52:43,(549) 792-3583,(986) 191-6227,291 characters,Sent Text
2023-01-06 11:32:41,(549) 792-3583,(986) 191-6227,94 characters,Received Text
2023-01-06 11:46:49,(494) 721-6384,(986) 191-6227,56 characters,Received Text
2023-01-06 14:46:50,(536) 646-5080,(986) 191-6227,61 characters,Received Text
2023-01-06 16:51:10,(549) 792-3583,(986) 191-6227,97 characters,Sent Text
2023-01-06 21:44:47,(536) 646-5080,(986) 191-6227,116 characters,Sent Text
2023-01-07 17:46:45,(494) 721-6384,(986) 191-6227,28 minutes,Inbound Call
2023-01-08 08:30:40,(607) 506-1751,(986) 191-6227,95 characters,Sent Text
2023-01-08 08:43:16,(549) 792-3583,(986) 191-6227,261 characters,Sent Text
2023-01-08 13:44:30,(536) 646-5080,(986) 191-6227,12 minutes,Outbound Call
2023-01-08 20:14:35,(607) 506-1751,(986) 191-6227,118 characters,Received Text
2023-01-08 21:17:24,(549) 792-3583,(986) 191-6227,137 characters,Received Text
2023-01-08 21:34:34,(549) 792-3583,(986) 191-6227,82 minutes,Outbound Call
2023-01-09 08:57:49,(607) 506-1751,(986) 191-6227,320 characters,Received Text
2023-01-10 10:02:54,(607) 506-1751,(986) 191-6227,195 characters,Sent Text
2023-01-10 14:23:53,(549) 792-3583,(986) 191-6227,53 minutes,Outbound Call
2023-01-10 14:43:02,(536) 646-5080,(986) 191-6227,5.4 MB,Sent Media
2023-01-10 14:50:57,(494) 721-6384,(986) 191-6227,4 characters,Sent Text
2023-01-11 13:51:56,(536) 646-5080,(986) 191-6227,173 characters,Received Text
2023-01-11 15:11:53,(494) 721-6384,(986) 191-6227,68 minutes,Inbound Call
2023-01-11 18:04:13,(607) 506-1751,(986) 191-6227,1.2 MB,Sent Media
2023-01-11 19:19:43,(549) 792-3583,(986) 191-6227,322 characters,Received Text
2023-01-11 20:03:10,(549) 792-3583,(986) 191-6227,114 characters,Sent Text
2023-01-11 21:40:47,(607) 506-1751,(986) 191-6227,247 characters,Received Text
2023-01-12 09:12:15,(536) 646-5080,(986) 191-6227,107 characters,Received Text
2023-01-12 17:00:41,(494) 721-6384,(986) 191-6227,85 characters,Sent Text
2023-01-12 17:29:31,(549) 792-3583,(986) 191-6227,103 characters,Sent Text
2023-01-12 19:16:43,(607) 506-1751,(986) 191-6227,72 minutes,Inbound Call
2023-01-13 17:17:05,(536) 646-5080,(986) 191-6227,208 characters,Sent Text
2023-01-13 18:12:39,(549) 792-3583,(986) 191-6227,54 characters,Sent Text
