date,description,amount,balance
2023-01-04 16:15:10,Fitr - Payment,$-100.69,"$16,047.98"
2023-01-06 00:00:00,Purchase by youGrocery,"$2,000.00","$18,047.98"
2023-01-07 16:08:57,Fitr - Payment,$-165.30,"$17,882.68"
2023-01-10 20:31:36,Fitr - Payment,$-172.55,"$17,710.13"
2023-01-12 10:56:23,youGrocery - Payment,$-110.13,"$17,600.00"
2023-01-13 00:00:00,Purchase by youGrocery,"$2,000.00","$19,513.42"
2023-01-13 16:35:19,Flexin - Payment,$-86.58,"$17,513.42"
2023-01-16 09:17:05,youGrocery - Payment,$-157.31,"$19,356.11"
2023-01-16 18:15:26,Fitr - Payment,$-87.18,"$19,268.93"
2023-01-17 19:06:55,Fitr - Payment,$-56.53,"$19,212.40"
2023-01-19 13:52:49,Fitr - Payment,$-159.24,"$19,053.16"
2023-01-20 00:00:00,Purchase by youGrocery,"$2,000.00","$20,952.70"
2023-01-20 12:52:49,youGrocery - Payment,$-100.46,"$18,952.70"
2023-01-21 08:15:47,Fitr - Payment,$-184.50,"$20,768.20"
2023-01-23 19:51:24,Fitr - Payment,$-113.90,"$20,654.30"
2023-01-27 00:00:00,Purchase by youGrocery,"$2,000.00","$22,496.16"
2023-01-27 17:55:51,StrongLink - Payment,$-158.14,"$20,496.16"
2023-01-29 17:15:37,youGrocery - Payment,$-64.68,"$22,431.48"
2023-01-31 10:08:53,Fitr - Payment,$-76.71,"$22,354.77"
2023-02-01 10:42:05,youGrocery - Payment,$-32.28,"$22,322.49"
2023-02-03 00:00:00,Purchase by youGrocery,"$2,000.00","$24,160.89"
2023-02-03 17:06:36,Fitr - Payment,$-161.60,"$22,160.89"
2023-02-06 14:44:43,Fitr - Payment,$-152.22,"$24,008.67"
2023-02-07 14:46:29,Healthn - Payment,$-69.19,"$23,939.48"
2023-02-09 09:26:06,Flexin - Payment,$-44.35,"$23,895.13"
2023-02-10 00:00:00,Purchase by youGrocery,"$2,000.00","$25,895.13"
2023-02-11 14:12:56,Fitr - Payment,$-47.68,"$25,847.45"
2023-02-12 17:23:10,StrongLink - Payment,$-83.97,"$25,763.48"
2023-02-13 12:40:38,Fitr - Payment,$-153.38,"$25,610.10"
2023-02-14 08:52:16,Fitr - Payment,$-153.17,"$25,456.93"
2023-02-16 17:38:36,Fitr - Payment,$-125.80,"$25,331.13"
2023-02-17 00:00:00,Purchase by youGrocery,"$2,000.00","$27,331.13"
