date,description,amount,balance
2023-01-08 21:09:18,youGrocery - Payment,$-87.33,"$20,687.68"
2023-01-13 20:14:29,Healthn - Payment,$-96.35,"$20,591.33"
2023-01-16 17:03:53,youGrocery - Payment,$-91.59,"$20,499.74"
2023-01-27 20:20:28,youGrocery - Payment,$-165.56,"$20,334.18"
2023-02-04 08:42:48,Flexin - Payment,$-159.50,"$20,174.68"
2023-02-05 12:08:14,youGrocery - Payment,$-199.71,"$19,974.97"
2023-02-19 12:46:53,youGrocery - Payment,$-116.99,"$19,857.98"
2023-02-21 16:29:48,youGrocery - Payment,$-148.49,"$19,709.49"
2023-02-25 17:42:59,Foodr - Payment,$-119.65,"$19,589.84"
2023-03-04 15:32:23,Flexin - Payment,$-106.40,"$19,483.44"
2023-03-12 16:52:57,youGrocery - Payment,$-78.90,"$19,404.54"
2023-03-19 10:02:14,youGrocery - Payment,$-91.80,"$19,312.74"
2023-03-23 12:24:41,Flexin - Payment,$-138.22,"$19,174.52"
2023-03-25 21:44:05,youGrocery - Payment,$-124.85,"$19,049.67"
2023-03-27 10:25:00,Flexin - Payment,$-59.30,"$18,990.37"
2023-04-05 15:20:36,youGrocery - Payment,$-60.46,"$18,929.91"
2023-04-07 18:45:07,AffordableHub - Payment,$-167.19,"$18,762.72"
2023-04-13 14:57:06,Healthn - Payment,$-191.20,"$18,571.52"
2023-04-19 10:28:39,youGrocery - Payment,$-195.20,"$18,376.32"
2023-04-27 13:38:56,youGrocery - Payment,$-120.17,"$18,256.15"
2023-05-03 13:37:43,youGrocery - Payment,$-35.12,"$18,221.03"
2023-05-04 09:52:11,Fitr - Payment,$-185.96,"$18,035.07"
2023-05-08 09:46:23,Foodr - Payment,$-98.16,"$17,936.91"
2023-05-19 13:21:38,youGrocery - Payment,$-161.82,"$17,775.09"
2023-05-23 16:08:08,Flexin - Payment,$-183.72,"$17,591.37"
2023-05-29 15:22:01,youGrocery - Payment,$-172.32,"$17,419.05"
2023-06-02 20:52:04,Flexin - Payment,$-172.68,"$17,246.37"
2023-06-03 19:58:26,youGrocery - Payment,$-55.76,"$17,190.61"
2023-06-06 18:59:39,AffordableHub - Payment,$-156.64,"$17,033.97"
2023-06-06 20:29:56,Flexin - Payment,$-96.45,"$16,937.52"
2023-06-10 10:19:38,Fitr - Payment,$-114.99,"$16,822.53"
2023-06-13 20:09:29,Foodr - Payment,$-33.47,"$16,789.06"
2023-06-16 12:18:33,Healthn - Payment,$-188.44,"$16,600.62"
2023-07-03 21:08:02,Flexin - Payment,$-106.30,"$16,494.32"
2023-07-04 21:09:59,youGrocery - Payment,$-115.35,"$16,378.97"
2023-07-06 09:39:37,youGrocery - Payment,$-157.59,"$16,221.38"
2023-07-13 20:36:24,youGrocery - Payment,$-88.11,"$16,133.27"
2023-07-19 16:51:25,Healthn - Payment,$-90.49,"$16,042.78"
2023-08-03 15:20:36,youGrocery - Payment,$-62.60,"$15,980.18"
2023-08-06 15:09:19,youGrocery - Payment,$-193.44,"$15,786.74"
2023-08-08 16:51:05,Foodr - Payment,$-166.44,"$15,620.30"
2023-08-10 16:40:03,youGrocery - Payment,$-166.33,"$15,453.97"
2023-08-19 18:19:29,youGrocery - Payment,$-142.64,"$15,311.33"
2023-08-27 20:22:33,Flexin - Payment,$-75.65,"$15,235.68"
2023-09-02 12:12:22,youGrocery - Payment,$-189.30,"$15,046.38"
2023-09-05 20:12:54,youGrocery - Payment,$-26.66,"$15,019.72"
2023-09-16 18:18:49,Flexin - Payment,$-148.10,"$14,871.62"
2023-10-05 20:33:20,Foodr - Payment,$-175.84,"$14,695.78"
2023-10-07 16:24:41,youGrocery - Payment,$-154.39,"$14,541.39"
2023-10-11 11:53:49,youGrocery - Payment,$-117.30,"$14,424.09"
2023-10-16 20:45:36,youGrocery - Payment,$-39.22,"$14,384.87"
2023-11-01 15:56:17,Flexin - Payment,$-35.97,"$14,348.90"
