date,description,amount,balance
2023-01-01 18:26:43,Flexin - Payment,$-78.11,"$48,752.95"
2023-01-04 15:11:54,Foodr - Payment,$-135.30,"$48,617.65"
2023-01-13 18:23:13,youGrocery - Payment,$-22.68,"$48,594.97"
2023-01-14 11:55:57,Foodr - Payment,$-170.17,"$48,424.80"
2023-01-31 09:30:59,Foodr - Payment,$-164.85,"$48,259.95"
2023-02-05 09:14:53,Foodr - Payment,$-92.18,"$48,167.77"
2023-02-14 16:35:18,Foodr - Payment,$-22.12,"$48,145.65"
2023-02-19 21:16:05,AffordableHub - Payment,$-170.69,"$47,974.96"
2023-02-23 13:36:15,Fitr - Payment,$-146.70,"$47,828.26"
2023-03-01 09:16:43,Foodr - Payment,$-85.19,"$47,743.07"
2023-03-02 20:05:30,AffordableHub - Payment,$-50.44,"$47,692.63"
2023-03-05 12:50:41,Foodr - Payment,$-148.17,"$47,544.46"
2023-03-08 09:28:28,Foodr - Payment,$-118.32,"$47,426.14"
2023-03-23 14:19:40,Foodr - Payment,$-139.66,"$47,286.48"
2023-03-24 21:02:57,Foodr - Payment,$-178.48,"$47,108.00"
2023-03-25 21:09:03,Foodr - Payment,$-92.60,"$47,015.40"
2023-03-27 10:55:56,Healthn - Payment,$-79.82,"$46,935.58"
2023-03-28 10:55:25,Foodr - Payment,$-47.42,"$46,888.16"
2023-03-29 09:32:39,Fitr - Payment,$-54.54,"$46,833.62"
2023-03-31 09:18:35,Foodr - Payment,$-67.12,"$46,766.50"
2023-04-05 11:21:54,Foodr - Payment,$-27.87,"$46,738.63"
2023-04-07 11:37:35,Foodr - Payment,$-67.40,"$46,671.23"
2023-04-11 21:36:21,Foodr - Payment,$-120.30,"$46,550.93"
2023-04-13 16:19:21,Fitr - Payment,$-41.18,"$46,509.75"
2023-04-18 12:16:41,StrongLink - Payment,$-52.14,"$46,457.61"
2023-04-22 13:38:29,AffordableHub - Payment,$-184.82,"$46,272.79"
2023-04-26 08:11:57,Foodr - Payment,$-142.40,"$46,130.39"
2023-04-30 18:18:34,Foodr - Payment,$-131.65,"$45,998.74"
2023-05-02 19:24:16,Foodr - Payment,$-108.46,"$45,890.28"
2023-05-10 21:31:23,Foodr - Payment,$-95.31,"$45,794.97"
2023-05-12 18:37:34,AffordableHub - Payment,$-124.30,"$45,670.67"
2023-05-18 08:35:24,Foodr - Payment,$-43.17,"$45,627.50"
2023-05-22 20:21:59,Foodr - Payment,$-142.49,"$45,485.01"
2023-05-30 20:36:14,Flexin - Payment,$-126.28,"$45,358.73"
2023-05-31 16:20:52,Foodr - Payment,$-123.99,"$45,234.74"
2023-06-02 16:27:49,Foodr - Payment,$-108.33,"$45,126.41"
2023-06-07 20:47:19,Foodr - Payment,$-92.82,"$45,033.59"
2023-06-10 12:59:46,Foodr - Payment,$-59.69,"$44,973.90"
2023-06-10 20:41:30,Fitr - Payment,$-146.91,"$44,826.99"
2023-06-13 18:37:57,Fitr - Payment,$-49.24,"$44,777.75"
2023-06-16 17:17:57,Foodr - Payment,$-99.56,"$44,678.19"
2023-06-25 10:26:03,Foodr - Payment,$-185.58,"$44,492.61"
2023-07-01 16:26:35,youGrocery - Payment,$-27.28,"$44,465.33"
2023-07-04 14:19:55,youGrocery - Payment,$-168.29,"$44,297.04"
2023-07-05 19:04:24,Foodr - Payment,$-196.72,"$44,100.32"
2023-07-07 11:58:55,Foodr - Payment,$-80.35,"$44,019.97"
2023-07-09 12:51:18,youGrocery - Payment,$-131.74,"$43,888.23"
2023-07-09 16:02:14,Flexin - Payment,$-167.19,"$43,721.04"
2023-07-10 17:42:25,Foodr - Payment,$-95.38,"$43,625.66"
2023-07-28 21:03:49,Fitr - Payment,$-51.48,"$43,574.18"
2023-08-03 14:32:55,Foodr - Payment,$-191.58,"$43,382.60"
2023-08-05 09:09:18,Foodr - Payment,$-94.38,"$43,288.22"
2023-08-07 18:48:12,Fitr - Payment,$-75.64,"$43,212.58"
2023-08-17 11:34:56,Foodr - Payment,$-110.62,"$43,101.96"
2023-08-21 18:45:30,Foodr - Payment,$-171.44,"$42,930.52"
2023-08-29 21:13:45,Foodr - Payment,$-55.71,"$42,874.81"
2023-09-09 13:10:15,Fitr - Payment,$-95.10,"$42,779.71"
2023-09-19 18:33:58,Foodr - Payment,$-23.47,"$42,756.24"
2023-09-21 16:36:13,Foodr - Payment,$-83.10,"$42,673.14"
2023-09-22 15:13:42,youGrocery - Payment,$-74.83,"$42,598.31"
2023-09-24 17:26:15,Healthn - Payment,$-116.70,"$42,481.61"
2023-09-25 08:12:00,Fitr - Payment,$-106.55,"$42,375.06"
2023-09-26 09:48:55,Foodr - Payment,$-144.15,"$42,230.91"
2023-09-29 20:03:10,Foodr - Payment,$-183.80,"$42,047.11"
2023-09-30 21:26:31,AffordableHub - Payment,$-177.89,"$41,869.22"
2023-10-01 13:09:24,Foodr - Payment,$-134.86,"$41,734.36"
2023-10-02 18:08:01,Foodr - Payment,$-142.83,"$41,591.53"
2023-10-04 13:42:14,Healthn - Payment,$-104.88,"$41,486.65"
2023-10-05 08:13:18,youGrocery - Payment,$-50.00,"$41,436.65"
2023-10-08 10:23:10,Foodr - Payment,$-177.50,"$41,259.15"
2023-10-09 16:49:57,Foodr - Payment,$-76.26,"$41,182.89"
2023-10-21 11:07:43,AffordableHub - Payment,$-25.76,"$41,157.13"
2023-10-23 14:42:00,Foodr - Payment,$-91.20,"$41,065.93"
2023-11-15 19:13:07,Fitr - Payment,$-27.74,"$41,038.19"
2023-11-19 21:44:59,Foodr - Payment,$-110.70,"$40,927.49"
2023-11-20 13:50:28,Foodr - Payment,$-180.84,"$40,746.65"
2023-11-22 14:09:38,Foodr - Payment,$-180.37,"$40,566.28"
2023-11-26 14:11:40,Foodr - Payment,$-60.80,"$40,505.48"
2023-11-30 08:25:48,Foodr - Payment,$-98.54,"$40,406.94"
