date,to,from_,size,type_
2023-01-01 17:15:49,(972) 176-1904,(153) 439-1267,21 characters,Received Text
2023-01-01 17:52:31,(972) 176-1904,(153) 439-1267,105 minutes,Outbound Call
2023-01-02 17:26:55,(289) 669-1846,(153) 439-1267,101 characters,Sent Text
2023-01-02 18:34:30,(972) 176-1904,(153) 439-1267,18 minutes,Inbound Call
2023-01-03 15:25:07,(972) 176-1904,(153) 439-1267,111 characters,Received Text
2023-01-03 19:42:37,(289) 669-1846,(153) 439-1267,1 characters,Sent Text
2023-01-05 19:09:49,(972) 176-1904,(153) 439-1267,60 minutes,Outbound Call
2023-01-05 19:40:40,(289) 669-1846,(153) 439-1267,81 minutes,Outbound Call
2023-01-06 20:21:14,(972) 176-1904,(153) 439-1267,100 characters,Received Text
2023-01-07 15:33:33,(972) 176-1904,(153) 439-1267,119 characters,Received Text
2023-01-08 08:24:18,(289) 669-1846,(153) 439-1267,176 characters,Sent Text
2023-01-08 17:37:13,(972) 176-1904,(153) 439-1267,117 minutes,Inbound Call
2023-01-08 18:29:03,(972) 176-1904,(153) 439-1267,14 characters,Sent Text
2023-01-08 19:48:07,(289) 669-1846,(153) 439-1267,80 minutes,Outbound Call
2023-01-09 10:56:37,(972) 176-1904,(153) 439-1267,143 characters,Sent Text
2023-01-09 12:57:39,(289) 669-1846,(153) 439-1267,118 characters,Sent Text
2023-01-09 14:12:26,(289) 669-1846,(153) 439-1267,59 minutes,Outbound Call
2023-01-10 12:30:12,(289) 669-1846,(153) 439-1267,139 characters,Sent Text
2023-01-10 12:30:52,(289) 669-1846,(153) 439-1267,32 minutes,Outbound Call
2023-01-10 13:45:49,(289) 669-1846,(153) 439-1267,64 minutes,Inbound Call
2023-01-10 15:55:29,(972) 176-1904,(153) 439-1267,144 characters,Received Text
2023-01-10 17:36:15,(972) 176-1904,(153) 439-1267,194 characters,Sent Text
2023-01-11 08:57:09,(289) 669-1846,(153) 439-1267,46 minutes,Inbound Call
2023-01-12 10:06:41,(972) 176-1904,(153) 439-1267,166 characters,Received Text
2023-01-13 09:07:14,(289) 669-1846,(153) 439-1267,85 characters,Received Text
2023-01-14 08:49:40,(289) 669-1846,(153) 439-1267,74 characters,Sent Text
2023-01-14 19:36:30,(972) 176-1904,(153) 439-1267,88 minutes,Outbound Call
2023-01-14 20:13:21,(972) 176-1904,(153) 439-1267,9.5 MB,Sent Media
2023-01-14 20:32:35,(289) 669-1846,(153) 439-1267,251 characters,Received Text
2023-01-15 15:56:07,(289) 669-1846,(153) 439-1267,276 characters,Sent Text
2023-01-15 21:49:14,(289) 669-1846,(153) 439-1267,50 minutes,Inbound Call
2023-01-16 13:16:59,(289) 669-1846,(153) 439-1267,209 characters,Sent Text
2023-01-16 20:52:29,(972) 176-1904,(153) 439-1267,284 characters,Received Text
2023-01-17 17:38:45,(289) 669-1846,(153) 439-1267,100 minutes,Outbound Call
2023-01-18 13:41:27,(972) 176-1904,(153) 439-1267,259 characters,Received Text
2023-01-18 14:39:47,(289) 669-1846,(153) 439-1267,323 characters,Received Text
2023-01-19 10:24:46,(289) 669-1846,(153) 439-1267,113 minutes,Inbound Call
2023-01-19 13:46:43,(289) 669-1846,(153) 439-1267,248 characters,Sent Text
2023-01-19 14:11:33,(289) 669-1846,(153) 439-1267,182 characters,Received Text
2023-01-19 19:54:50,(972) 176-1904,(153) 439-1267,43 characters,Sent Text
2023-01-19 20:46:19,(289) 669-1846,(153) 439-1267,32 minutes,Outbound Call
2023-01-20 10:43:10,(289) 669-1846,(153) 439-1267,137 characters,Received Text
2023-01-20 13:28:18,(289) 669-1846,(153) 439-1267,62 minutes,Inbound Call
2023-01-20 13:58:43,(289) 669-1846,(153) 439-1267,223 characters,Sent Text
2023-01-21 15:43:34,(289) 669-1846,(153) 439-1267,230 characters,Sent Text
2023-01-21 16:26:05,(289) 669-1846,(153) 439-1267,316 characters,Received Text
2023-01-22 19:37:49,(972) 176-1904,(153) 439-1267,330 characters,Received Text
2023-01-23 15:43:43,(972) 176-1904,(153) 439-1267,75 minutes,Inbound Call
2023-01-24 10:57:20,(972) 176-1904,(153) 439-1267,322 characters,Received Text
2023-01-24 13:48:32,(972) 176-1904,(153) 439-1267,318 characters,Sent Text
2023-01-24 14:04:21,(289) 669-1846,(153) 439-1267,146 characters,Sent Text
2023-01-24 18:18:29,(972) 176-1904,(153) 439-1267,64 minutes,Outbound Call
2023-01-25 08:05:48,(289) 669-1846,(153) 439-1267,19.9 MB,Sent Media
2023-01-25 12:05:37,(972) 176-1904,(153) 439-1267,119 minutes,Inbound Call
2023-01-25 13:59:34,(289) 669-1846,(153) 439-1267,24 minutes,Inbound Call
2023-01-25 20:05:52,(289) 669-1846,(153) 439-1267,92 characters,Sent Text
2023-01-26 10:36:05,(289) 669-1846,(153) 439-1267,41 minutes,Outbound Call
2023-01-26 17:06:53,(972) 176-1904,(153) 439-1267,89 minutes,Outbound Call
2023-01-27 09:19:40,(289) 669-1846,(153) 439-1267,198 characters,Sent Text
2023-01-27 15:55:37,(972) 176-1904,(153) 439-1267,327 characters,Received Text
2023-01-29 12:28:19,(289) 669-1846,(153) 439-1267,258 characters,Sent Text
2023-01-29 19:10:33,(972) 176-1904,(153) 439-1267,123 characters,Sent Text
2023-01-31 14:12:32,(289) 669-1846,(153) 439-1267,22 characters,Sent Text
2023-01-31 18:31:49,(972) 176-1904,(153) 439-1267,6.0 MB,Sent Media
2023-02-01 08:29:45,(972) 176-1904,(153) 439-1267,121 characters,Received Text
