date,description,amount,balance
2023-01-02 09:17:42,Fitr - Payment,$-136.00,"$8,005.15"
2023-01-02 11:54:08,youGrocery - Payment,$-145.21,"$8,141.15"
2023-01-03 20:09:42,Fitr - Payment,$-63.66,"$7,941.49"
2023-01-04 09:13:40,youGrocery - Payment,$-142.34,"$7,799.15"
2023-01-05 18:01:29,Fitr - Payment,$-147.81,"$7,533.61"
2023-01-05 19:58:07,youGrocery - Payment,$-117.73,"$7,681.42"
2023-01-07 13:32:50,youGrocery - Payment,$-55.69,"$7,477.92"
2023-01-08 11:53:44,Healthn - Payment,$-143.95,"$7,333.97"
2023-01-12 11:28:00,Fitr - Payment,$-130.66,"$7,203.31"
2023-01-13 15:42:18,Flexin - Payment,$-154.81,"$7,048.50"
2023-01-15 16:34:29,Fitr - Payment,$-34.39,"$7,014.11"
2023-01-16 20:28:31,Fitr - Payment,$-147.12,"$6,866.99"
2023-01-19 08:49:04,Foodr - Payment,$-71.50,"$6,795.49"
2023-01-20 14:24:40,Fitr - Payment,$-174.53,"$6,620.96"
2023-01-22 08:40:22,Foodr - Payment,$-41.44,"$6,579.52"
2023-01-22 18:13:49,Fitr - Payment,$-75.60,"$6,503.92"
2023-01-23 12:49:29,Fitr - Payment,$-29.12,"$6,474.80"
2023-01-26 08:20:34,Fitr - Payment,$-49.56,"$6,425.24"
2023-01-29 21:32:02,Fitr - Payment,$-118.46,"$6,306.78"
2023-01-30 09:55:38,Fitr - Payment,$-187.87,"$6,118.91"
2023-02-01 10:07:53,youGrocery - Payment,$-41.79,"$6,077.12"
2023-02-02 13:22:41,Fitr - Payment,$-174.98,"$5,902.14"
2023-02-03 19:05:20,Fitr - Payment,$-168.13,"$5,734.01"
2023-02-04 10:12:17,Foodr - Payment,$-161.72,"$5,572.29"
2023-02-04 14:45:42,Fitr - Payment,$-189.00,"$5,383.29"
2023-02-09 09:02:13,youGrocery - Payment,$-185.12,"$5,198.17"
2023-02-10 20:18:46,Fitr - Payment,$-80.31,"$5,117.86"
2023-02-11 13:56:27,Fitr - Payment,$-52.38,"$5,065.48"
2023-02-12 18:07:10,Fitr - Payment,$-95.90,"$4,969.58"
2023-02-15 14:16:54,StrongLink - Payment,$-134.97,"$4,834.61"
2023-02-16 17:35:09,youGrocery - Payment,$-131.78,"$4,702.83"
2023-02-21 17:01:18,Flexin - Payment,$-149.10,"$4,553.73"
2023-02-22 10:11:38,Fitr - Payment,$-64.30,"$4,489.43"
2023-02-23 09:13:01,Fitr - Payment,$-155.75,"$4,333.68"
2023-02-24 13:28:35,youGrocery - Payment,$-168.68,"$4,165.00"
2023-02-24 14:06:53,Fitr - Payment,$-63.68,"$4,101.32"
2023-02-26 08:04:14,Fitr - Payment,$-164.74,"$3,936.58"
2023-02-27 15:37:30,Flexin - Payment,$-143.57,"$3,793.01"
2023-02-28 16:44:51,Fitr - Payment,$-166.22,"$3,579.03"
2023-02-28 17:08:57,Foodr - Payment,$-47.76,"$3,745.25"
2023-03-02 09:26:55,Fitr - Payment,$-146.38,"$3,432.65"
2023-03-03 15:19:23,Fitr - Payment,$-101.31,"$3,331.34"
2023-03-05 17:48:32,Flexin - Payment,$-83.80,"$3,247.54"
2023-03-08 17:30:12,youGrocery - Payment,$-80.58,"$3,166.96"
2023-03-08 20:14:00,Fitr - Payment,$-79.69,"$3,087.27"
2023-03-11 15:41:21,Fitr - Payment,$-160.45,"$2,926.82"
2023-03-14 10:09:37,Fitr - Payment,$-77.43,"$2,849.39"
2023-03-16 11:17:58,Fitr - Payment,$-31.75,"$2,817.64"
2023-03-19 10:57:26,Fitr - Payment,$-62.22,"$2,755.42"
2023-03-22 21:27:18,Flexin - Payment,$-65.60,"$2,689.82"
2023-03-26 12:59:52,Fitr - Payment,$-142.10,"$2,547.72"
2023-03-27 21:13:09,Fitr - Payment,$-138.35,"$2,409.37"
2023-03-28 13:04:51,Fitr - Payment,$-199.93,"$2,209.44"
2023-03-29 21:34:32,Fitr - Payment,$-36.81,"$2,172.63"
2023-03-30 13:01:19,Fitr - Payment,$-60.50,"$2,112.13"
2023-03-31 12:20:51,Fitr - Payment,$-51.32,"$2,060.81"
2023-04-05 11:24:03,Fitr - Payment,$-107.61,"$1,953.20"
2023-04-06 11:51:32,Fitr - Payment,$-59.67,"$1,893.53"
2023-04-10 15:48:45,Fitr - Payment,$-101.17,"$1,792.36"
2023-04-11 08:47:08,Fitr - Payment,$-181.30,"$1,611.06"
2023-04-12 20:59:40,Fitr - Payment,$-39.85,"$1,571.21"
2023-04-14 16:52:26,Flexin - Payment,$-61.56,"$1,509.65"
2023-04-16 20:58:19,Fitr - Payment,$-70.35,"$1,439.30"
2023-04-17 14:05:59,StrongLink - Payment,$-49.82,"$1,389.48"
2023-04-18 15:35:22,Fitr - Payment,$-21.30,"$1,368.18"
2023-04-23 14:25:11,Fitr - Payment,$-61.11,"$1,307.07"
2023-04-24 15:34:06,StrongLink - Payment,$-115.56,"$1,191.51"
2023-04-25 16:16:42,Fitr - Payment,$-186.99,"$1,004.52"
2023-04-26 19:13:01,Fitr - Payment,$-22.60,$981.92
2023-04-28 08:56:56,StrongLink - Payment,$-85.66,$896.26
2023-04-29 17:45:57,Fitr - Payment,$-148.81,$747.45
2023-04-30 20:22:23,StrongLink - Payment,$-62.30,$685.15
2023-05-01 09:38:41,Fitr - Payment,$-30.71,$654.44
2023-05-02 12:08:16,Fitr - Payment,$-177.30,$477.14
2023-05-04 17:35:50,Fitr - Payment,$-169.45,$307.69
2023-05-05 13:36:07,Fitr - Payment,$-61.70,$245.99
2023-05-06 15:49:50,Fitr - Payment,$-146.14,$99.85
2023-05-09 18:35:13,Invalid Withdrawal,$0.00,$99.85
2023-05-10 15:32:05,Fitr - Payment,$-61.16,$38.69
2023-05-14 11:14:42,Invalid Withdrawal,$0.00,$38.69
2023-05-21 10:19:44,Invalid Withdrawal,$0.00,$38.69
2023-05-26 10:00:46,Invalid Withdrawal,$0.00,$38.69
2023-05-27 10:30:19,Invalid Withdrawal,$0.00,$38.69
