date,description,amount,balance
2023-01-01 16:01:56,Fitr - Payment,$-21.61,"$36,950.08"
2023-01-02 11:52:04,Flexin - Payment,$-153.96,"$36,796.12"
2023-01-03 20:44:25,Healthn - Payment,$-132.82,"$36,663.30"
2023-01-04 11:27:43,Fitr - Payment,$-29.93,"$36,633.37"
2023-01-05 16:28:41,Fitr - Payment,$-43.67,"$36,589.70"
2023-01-06 00:00:00,Purchase by Healthn,"$3,000.00","$39,409.52"
2023-01-06 18:22:22,Fitr - Payment,$-180.18,"$36,409.52"
2023-01-07 16:09:48,Healthn - Payment,$-33.58,"$39,375.94"
2023-01-08 20:26:36,Fitr - Payment,$-184.19,"$39,191.75"
2023-01-09 21:32:49,Flexin - Payment,$-166.54,"$39,025.21"
2023-01-13 00:00:00,Purchase by Healthn,"$3,000.00","$41,965.22"
2023-01-13 13:36:27,Healthn - Payment,$-59.99,"$38,965.22"
2023-01-14 12:33:25,Fitr - Payment,$-119.19,"$41,846.03"
2023-01-16 18:19:00,Healthn - Payment,$-117.30,"$41,728.73"
2023-01-16 18:52:56,Fitr - Payment,$-63.39,"$41,665.34"
2023-01-18 10:18:05,Fitr - Payment,$-107.30,"$41,558.04"
2023-01-19 14:21:04,Fitr - Payment,$-127.23,"$41,430.81"
2023-01-20 00:00:00,Purchase by Healthn,"$3,000.00","$44,430.81"
2023-01-23 15:27:03,Healthn - Payment,$-123.77,"$44,307.04"
2023-01-25 17:07:44,StrongLink - Payment,$-68.63,"$44,238.41"
2023-01-27 00:00:00,Purchase by Healthn,"$3,000.00","$47,202.09"
2023-01-27 09:26:09,Fitr - Payment,$-36.32,"$44,202.09"
2023-01-28 10:43:11,Flexin - Payment,$-152.83,"$47,049.26"
2023-01-29 15:57:45,Healthn - Payment,$-97.36,"$46,951.90"
2023-01-31 18:10:09,Fitr - Payment,$-112.72,"$46,839.18"
2023-02-02 11:15:56,AffordableHub - Payment,$-144.70,"$46,694.48"
2023-02-03 00:00:00,Purchase by Healthn,"$3,000.00","$49,694.48"
2023-02-07 19:25:31,Fitr - Payment,$-52.11,"$49,642.37"
2023-02-08 21:25:34,Flexin - Payment,$-76.28,"$49,566.09"
2023-02-10 00:00:00,Purchase by Healthn,"$3,000.00","$52,409.49"
2023-02-10 17:20:23,Fitr - Payment,$-156.60,"$49,409.49"
2023-02-15 13:05:29,youGrocery - Payment,$-67.44,"$52,342.05"
2023-02-16 14:09:24,StrongLink - Payment,$-34.26,"$52,307.79"
2023-02-17 00:00:00,Purchase by Healthn,"$3,000.00","$55,254.19"
2023-02-17 14:21:55,Healthn - Payment,$-53.60,"$52,254.19"
2023-02-19 09:25:07,Fitr - Payment,$-84.27,"$55,068.01"
2023-02-19 15:20:00,Healthn - Payment,$-101.91,"$55,152.28"
2023-02-20 16:30:58,Fitr - Payment,$-52.58,"$55,015.43"
2023-02-23 17:22:51,Fitr - Payment,$-159.54,"$54,855.89"
2023-02-24 00:00:00,Purchase by Healthn,"$3,000.00","$57,855.89"
2023-02-25 08:27:58,Fitr - Payment,$-34.26,"$57,821.63"
2023-02-27 16:15:47,Fitr - Payment,$-36.40,"$57,785.23"
2023-02-28 10:29:48,StrongLink - Payment,$-80.16,"$57,683.09"
2023-02-28 15:59:39,Healthn - Payment,$-21.98,"$57,763.25"
2023-03-03 00:00:00,Purchase by Healthn,"$3,000.00","$60,551.92"
2023-03-03 17:45:32,Flexin - Payment,$-131.17,"$57,551.92"
2023-03-04 14:22:40,Fitr - Payment,$-158.83,"$60,393.09"
2023-03-07 18:37:24,Fitr - Payment,$-148.30,"$60,244.79"
2023-03-09 16:10:08,Healthn - Payment,$-187.94,"$60,056.85"
2023-03-09 21:52:32,StrongLink - Payment,$-80.24,"$59,976.61"
2023-03-10 00:00:00,Purchase by Healthn,"$3,000.00","$62,976.61"
2023-03-11 12:07:17,youGrocery - Payment,$-28.90,"$62,947.71"
2023-03-12 10:58:09,Foodr - Payment,$-124.60,"$62,823.11"
2023-03-13 09:43:22,Fitr - Payment,$-169.88,"$62,653.23"
2023-03-14 18:25:54,Healthn - Payment,$-178.18,"$62,475.05"
2023-03-14 18:49:43,Fitr - Payment,$-100.00,"$62,375.05"
2023-03-15 12:39:45,Fitr - Payment,$-80.12,"$62,294.93"
2023-03-16 15:45:45,StrongLink - Payment,$-57.73,"$62,237.20"
2023-03-17 00:00:00,Purchase by Healthn,"$3,000.00","$65,237.20"
2023-03-18 12:38:10,StrongLink - Payment,$-158.68,"$65,078.52"
2023-03-20 10:22:56,Fitr - Payment,$-153.36,"$64,925.16"
2023-03-21 08:35:56,Fitr - Payment,$-121.22,"$64,803.94"
2023-03-24 00:00:00,Purchase by Healthn,"$3,000.00","$67,803.94"
2023-03-25 21:55:46,Fitr - Payment,$-21.00,"$67,782.94"
2023-03-27 10:21:56,Healthn - Payment,$-51.13,"$67,731.81"
2023-03-28 19:00:33,Fitr - Payment,$-92.59,"$67,639.22"
2023-03-29 08:03:45,Healthn - Payment,$-125.30,"$67,513.92"
2023-03-31 00:00:00,Purchase by Healthn,"$3,000.00","$70,513.92"
2023-04-01 08:23:14,youGrocery - Payment,$-124.65,"$70,389.27"
2023-04-02 09:48:09,Flexin - Payment,$-96.88,"$70,292.39"
2023-04-05 08:21:21,Healthn - Payment,$-87.16,"$70,205.23"
2023-04-05 21:42:35,Fitr - Payment,$-80.20,"$70,125.03"
2023-04-07 00:00:00,Purchase by Healthn,"$3,000.00","$72,989.03"
2023-04-07 14:17:28,Fitr - Payment,$-136.00,"$69,989.03"
2023-04-08 14:18:54,Fitr - Payment,$-144.92,"$72,844.11"
2023-04-10 08:47:05,Healthn - Payment,$-80.63,"$72,763.48"
2023-04-12 13:24:40,Healthn - Payment,$-194.39,"$72,569.09"
2023-04-14 00:00:00,Purchase by Healthn,"$3,000.00","$75,485.93"
2023-04-14 11:38:27,Fitr - Payment,$-83.16,"$72,485.93"
2023-04-15 20:42:35,Fitr - Payment,$-21.30,"$75,464.63"
2023-04-16 10:44:16,Fitr - Payment,$-179.97,"$75,284.66"
2023-04-19 15:14:34,Fitr - Payment,$-145.74,"$75,138.92"
2023-04-20 15:45:18,Flexin - Payment,$-75.39,"$74,886.15"
2023-04-20 21:49:15,Healthn - Payment,$-177.38,"$74,961.54"
2023-04-21 00:00:00,Purchase by Healthn,"$3,000.00","$77,772.19"
2023-04-21 15:17:07,Healthn - Payment,$-113.96,"$74,772.19"
2023-04-24 12:06:55,Fitr - Payment,$-35.19,"$77,737.00"
2023-04-25 11:08:39,Healthn - Payment,$-77.37,"$77,659.63"
2023-04-25 14:52:02,Fitr - Payment,$-93.15,"$77,566.48"
2023-04-27 17:53:48,Healthn - Payment,$-116.29,"$77,450.19"
2023-04-28 00:00:00,Purchase by Healthn,"$3,000.00","$80,338.60"
2023-04-28 12:09:54,Fitr - Payment,$-111.59,"$77,338.60"
2023-04-29 10:39:45,Fitr - Payment,$-121.49,"$80,217.11"
2023-05-01 10:05:04,youGrocery - Payment,$-127.87,"$80,089.24"
2023-05-02 09:28:07,Flexin - Payment,$-55.76,"$80,033.48"
2023-05-03 16:39:41,Fitr - Payment,$-40.50,"$79,921.71"
2023-05-03 17:44:02,Foodr - Payment,$-71.27,"$79,962.21"
2023-05-05 00:00:00,Purchase by Healthn,"$3,000.00","$82,825.39"
2023-05-05 10:20:46,Fitr - Payment,$-96.32,"$79,825.39"
2023-05-07 20:49:18,Fitr - Payment,$-197.30,"$82,628.09"
2023-05-08 13:46:28,StrongLink - Payment,$-191.33,"$82,436.76"
2023-05-10 15:12:11,Healthn - Payment,$-125.66,"$82,311.10"
2023-05-11 09:10:18,Fitr - Payment,$-25.84,"$82,285.26"
2023-05-12 00:00:00,Purchase by Healthn,"$3,000.00","$85,156.70"
2023-05-12 17:17:40,Flexin - Payment,$-128.56,"$82,156.70"
2023-05-13 12:49:31,Fitr - Payment,$-119.44,"$85,037.26"
2023-05-15 10:53:06,Fitr - Payment,$-77.23,"$84,960.03"
2023-05-16 14:22:25,Healthn - Payment,$-76.69,"$84,883.34"
2023-05-17 18:27:59,Healthn - Payment,$-67.17,"$84,816.17"
2023-05-17 20:16:34,Flexin - Payment,$-145.75,"$84,670.42"
2023-05-19 00:00:00,Purchase by Healthn,"$3,000.00","$87,670.42"
2023-05-21 09:01:56,Fitr - Payment,$-137.42,"$87,428.83"
2023-05-21 09:34:45,Healthn - Payment,$-104.17,"$87,566.25"
2023-05-22 21:03:52,Fitr - Payment,$-168.45,"$87,260.38"
2023-05-24 11:27:05,Healthn - Payment,$-22.72,"$87,237.66"
2023-05-26 00:00:00,Purchase by Healthn,"$3,000.00","$90,237.66"
2023-05-27 14:01:21,Healthn - Payment,$-85.24,"$90,152.42"
2023-05-27 19:45:37,StrongLink - Payment,$-24.73,"$90,127.69"
2023-05-29 16:10:59,Fitr - Payment,$-146.99,"$89,980.70"
2023-05-31 19:38:01,Fitr - Payment,$-153.90,"$89,826.80"
2023-06-01 18:06:13,StrongLink - Payment,$-52.28,"$89,774.52"
2023-06-02 00:00:00,Purchase by Healthn,"$3,000.00","$92,606.22"
2023-06-02 17:15:51,Healthn - Payment,$-168.30,"$89,606.22"
2023-06-03 17:31:02,Fitr - Payment,$-68.62,"$92,537.60"
2023-06-05 09:35:44,youGrocery - Payment,$-120.30,"$92,417.30"
2023-06-07 09:39:10,Fitr - Payment,$-91.30,"$92,326.00"
2023-06-08 10:21:24,Flexin - Payment,$-21.71,"$92,168.54"
2023-06-08 18:17:26,Healthn - Payment,$-135.75,"$92,190.25"
2023-06-09 00:00:00,Purchase by Healthn,"$3,000.00","$95,049.32"
2023-06-09 18:03:32,Foodr - Payment,$-119.22,"$92,049.32"
2023-06-11 15:08:46,Fitr - Payment,$-141.38,"$94,907.94"
2023-06-12 10:37:23,Fitr - Payment,$-197.00,"$94,710.94"
2023-06-13 14:27:00,Fitr - Payment,$-110.48,"$94,600.46"
2023-06-16 00:00:00,Purchase by Healthn,"$3,000.00","$97,600.46"
2023-06-20 08:38:44,Healthn - Payment,$-55.69,"$97,544.77"
2023-06-20 14:05:42,Flexin - Payment,$-41.77,"$97,503.00"
2023-06-21 11:47:20,Healthn - Payment,$-146.62,"$97,356.38"
2023-06-23 00:00:00,Purchase by Healthn,"$3,000.00","$100,356.38"
2023-06-24 09:08:52,Flexin - Payment,$-158.00,"$100,198.38"
2023-06-25 10:11:54,Foodr - Payment,$-191.81,"$100,006.57"
2023-06-30 00:00:00,Purchase by Healthn,"$3,000.00","$103,006.57"
2023-07-01 12:56:43,Fitr - Payment,$-58.78,"$102,947.79"
2023-07-03 20:22:25,Fitr - Payment,$-75.80,"$102,871.99"
2023-07-04 15:01:09,Fitr - Payment,$-82.17,"$102,789.82"
2023-07-05 15:14:46,Fitr - Payment,$-34.60,"$102,755.22"
2023-07-06 16:29:41,StrongLink - Payment,$-142.79,"$102,612.43"
2023-07-07 00:00:00,Purchase by Healthn,"$3,000.00","$105,540.05"
2023-07-07 13:53:23,StrongLink - Payment,$-72.38,"$102,540.05"
2023-07-09 17:02:07,Fitr - Payment,$-23.67,"$105,516.38"
2023-07-11 16:57:10,Fitr - Payment,$-55.63,"$105,460.75"
2023-07-13 16:51:38,Fitr - Payment,$-161.40,"$105,299.35"
2023-07-14 00:00:00,Purchase by Healthn,"$3,000.00","$108,140.91"
2023-07-14 14:03:07,Flexin - Payment,$-158.44,"$105,140.91"
