date,description,amount,balance
2023-01-04 10:07:16,Healthn - Payment,$-122.11,"$11,485.24"
2023-01-05 15:41:58,StrongLink - Payment,$-136.14,"$11,349.10"
2023-01-06 00:00:00,Purchase by AffordableHub,"$2,000.00","$13,349.10"
2023-01-09 15:12:21,Flexin - Payment,$-107.00,"$13,242.10"
2023-01-10 08:21:37,Flexin - Payment,$-172.83,"$13,069.27"
2023-01-13 00:00:00,Purchase by AffordableHub,"$2,000.00","$15,069.27"
2023-01-20 00:00:00,Purchase by AffordableHub,"$2,000.00","$17,069.27"
2023-01-27 00:00:00,Purchase by AffordableHub,"$2,000.00","$18,938.13"
2023-01-27 10:40:30,Healthn - Payment,$-131.14,"$16,938.13"
2023-02-02 09:14:34,Healthn - Payment,$-147.63,"$18,790.50"
2023-02-02 09:50:46,Flexin - Payment,$-39.56,"$18,750.94"
2023-02-03 00:00:00,Purchase by AffordableHub,"$2,000.00","$20,578.04"
2023-02-03 09:24:21,Flexin - Payment,$-172.90,"$18,578.04"
2023-02-06 12:36:46,Flexin - Payment,$-123.47,"$20,454.57"
2023-02-09 18:28:35,Flexin - Payment,$-156.99,"$20,297.58"
2023-02-10 00:00:00,Purchase by AffordableHub,"$2,000.00","$22,297.58"
2023-02-12 17:47:43,AffordableHub - Payment,$-32.68,"$22,264.90"
2023-02-14 11:42:09,Flexin - Payment,$-144.24,"$22,120.66"
2023-02-17 00:00:00,Purchase by AffordableHub,"$2,000.00","$24,120.66"
2023-02-20 17:03:07,Flexin - Payment,$-136.00,"$23,984.66"
2023-02-21 14:10:38,Healthn - Payment,$-63.46,"$23,921.20"
2023-02-24 00:00:00,Purchase by AffordableHub,"$2,000.00","$25,921.20"
2023-02-27 11:30:19,Healthn - Payment,$-186.37,"$25,734.83"
2023-03-01 15:50:32,Flexin - Payment,$-74.76,"$25,660.07"
2023-03-03 00:00:00,Purchase by AffordableHub,"$2,000.00","$27,660.07"
2023-03-06 13:29:27,Healthn - Payment,$-127.22,"$27,532.85"
2023-03-07 15:37:14,Healthn - Payment,$-74.51,"$27,458.34"
2023-03-10 00:00:00,Purchase by AffordableHub,"$2,000.00","$29,458.34"
2023-03-11 14:33:59,Flexin - Payment,$-197.30,"$29,261.04"
2023-03-12 11:09:01,Healthn - Payment,$-94.91,"$29,166.13"
2023-03-14 13:11:12,Flexin - Payment,$-161.50,"$29,004.63"
2023-03-16 16:56:36,Healthn - Payment,$-67.77,"$28,936.86"
2023-03-17 00:00:00,Purchase by AffordableHub,"$2,000.00","$30,936.86"
2023-03-18 09:27:22,Flexin - Payment,$-125.18,"$30,811.68"
2023-03-21 18:37:49,Flexin - Payment,$-191.44,"$30,620.24"
2023-03-24 00:00:00,Purchase by AffordableHub,"$2,000.00","$32,393.23"
2023-03-24 17:13:25,Foodr - Payment,$-140.80,"$30,479.44"
2023-03-24 17:45:36,Flexin - Payment,$-86.21,"$30,393.23"
2023-03-28 17:01:30,Healthn - Payment,$-124.59,"$32,268.64"
2023-03-30 10:09:57,Flexin - Payment,$-38.77,"$32,229.87"
2023-03-31 00:00:00,Purchase by AffordableHub,"$2,000.00","$34,229.87"
2023-04-07 00:00:00,Purchase by AffordableHub,"$2,000.00","$36,229.87"
2023-04-08 09:56:06,Flexin - Payment,$-38.87,"$36,191.00"
2023-04-09 15:32:44,StrongLink - Payment,$-37.71,"$36,153.29"
2023-04-14 00:00:00,Purchase by AffordableHub,"$2,000.00","$38,153.29"
2023-04-19 13:57:53,Healthn - Payment,$-109.45,"$38,043.84"
2023-04-20 09:34:36,Healthn - Payment,$-136.66,"$37,907.18"
2023-04-21 00:00:00,Purchase by AffordableHub,"$2,000.00","$39,907.18"
2023-04-28 00:00:00,Purchase by AffordableHub,"$2,000.00","$41,907.18"
2023-05-04 19:09:41,Flexin - Payment,$-61.19,"$41,845.99"
2023-05-05 00:00:00,Purchase by AffordableHub,"$2,000.00","$43,845.99"
2023-05-10 08:08:08,Healthn - Payment,$-172.61,"$43,673.38"
2023-05-11 17:35:41,Flexin - Payment,$-40.10,"$43,633.28"
2023-05-12 00:00:00,Purchase by AffordableHub,"$2,000.00","$45,468.17"
2023-05-12 12:11:07,StrongLink - Payment,$-165.11,"$43,468.17"
2023-05-13 19:48:17,Fitr - Payment,$-110.71,"$45,357.46"
2023-05-17 13:08:30,Fitr - Payment,$-32.95,"$45,324.51"
2023-05-18 16:06:05,Healthn - Payment,$-163.36,"$45,161.15"
2023-05-19 00:00:00,Purchase by AffordableHub,"$2,000.00","$47,024.60"
2023-05-19 21:43:28,AffordableHub - Payment,$-136.55,"$45,024.60"
2023-05-20 11:15:44,Flexin - Payment,$-56.65,"$46,865.68"
2023-05-20 13:32:27,Healthn - Payment,$-102.27,"$46,922.33"
2023-05-21 10:41:41,Flexin - Payment,$-182.89,"$46,682.79"
2023-05-22 21:18:35,Flexin - Payment,$-58.68,"$46,624.11"
2023-05-25 20:45:40,youGrocery - Payment,$-124.56,"$46,499.55"
