date,to,from_,size,type_
2023-01-04 17:47:18,(433) 158-4993,(304) 593-8725,332 characters,Sent Text
2023-01-04 21:40:40,(433) 158-4993,(304) 593-8725,9.5 MB,Sent Media
2023-01-05 08:34:24,(433) 158-4993,(304) 593-8725,98 characters,Sent Text
2023-01-05 21:16:03,(433) 158-4993,(304) 593-8725,311 characters,Received Text
2023-01-06 09:03:01,(433) 158-4993,(304) 593-8725,18.6 MB,Received Media
2023-01-08 10:42:43,(433) 158-4993,(304) 593-8725,188 characters,Sent Text
2023-01-09 16:10:49,(433) 158-4993,(304) 593-8725,340 characters,Sent Text
2023-01-10 19:58:47,(433) 158-4993,(304) 593-8725,8.0 MB,Received Media
2023-01-10 20:45:50,(433) 158-4993,(304) 593-8725,228 characters,Received Text
2023-01-11 08:24:14,(433) 158-4993,(304) 593-8725,17.6 MB,Sent Media
2023-01-11 13:58:01,(433) 158-4993,(304) 593-8725,342 characters,Received Text
2023-01-13 08:58:05,(433) 158-4993,(304) 593-8725,11.6 MB,Received Media
2023-01-14 08:40:57,(433) 158-4993,(304) 593-8725,104 minutes,Inbound Call
2023-01-14 12:02:50,(433) 158-4993,(304) 593-8725,150 characters,Received Text
2023-01-14 21:27:44,(433) 158-4993,(304) 593-8725,54 minutes,Outbound Call
2023-01-16 09:24:03,(433) 158-4993,(304) 593-8725,28 minutes,Outbound Call
2023-01-16 12:10:26,(433) 158-4993,(304) 593-8725,94 characters,Received Text
2023-01-17 11:39:43,(433) 158-4993,(304) 593-8725,183 characters,Sent Text
2023-01-17 18:31:10,(433) 158-4993,(304) 593-8725,119 minutes,Inbound Call
2023-01-18 09:21:05,(433) 158-4993,(304) 593-8725,26 minutes,Inbound Call
2023-01-18 13:35:58,(433) 158-4993,(304) 593-8725,155 characters,Sent Text
2023-01-19 13:40:19,(433) 158-4993,(304) 593-8725,84 minutes,Outbound Call
2023-01-19 17:29:22,(433) 158-4993,(304) 593-8725,251 characters,Sent Text
2023-01-21 14:18:08,(433) 158-4993,(304) 593-8725,184 characters,Sent Text
2023-01-22 08:17:47,(433) 158-4993,(304) 593-8725,25 characters,Sent Text
2023-01-23 21:58:44,(433) 158-4993,(304) 593-8725,72 characters,Sent Text
2023-01-24 08:35:07,(433) 158-4993,(304) 593-8725,42 characters,Sent Text
2023-01-24 13:37:47,(433) 158-4993,(304) 593-8725,304 characters,Received Text
2023-01-25 09:52:58,(433) 158-4993,(304) 593-8725,286 characters,Received Text
2023-01-26 16:04:39,(433) 158-4993,(304) 593-8725,23 minutes,Inbound Call
2023-01-27 09:06:03,(433) 158-4993,(304) 593-8725,19.5 MB,Sent Media
2023-01-27 16:44:28,(433) 158-4993,(304) 593-8725,91 minutes,Inbound Call
2023-01-27 20:55:44,(433) 158-4993,(304) 593-8725,7.8 MB,Received Media
2023-01-28 08:21:41,(433) 158-4993,(304) 593-8725,241 characters,Received Text
2023-01-28 15:49:51,(433) 158-4993,(304) 593-8725,80 characters,Sent Text
2023-01-30 08:58:01,(433) 158-4993,(304) 593-8725,302 characters,Sent Text
2023-01-31 10:57:47,(433) 158-4993,(304) 593-8725,103 characters,Received Text
2023-02-03 15:51:59,(433) 158-4993,(304) 593-8725,162 characters,Received Text
2023-02-04 15:11:00,(433) 158-4993,(304) 593-8725,13.6 MB,Received Media
2023-02-05 13:55:27,(433) 158-4993,(304) 593-8725,300 characters,Sent Text
2023-02-07 21:43:43,(433) 158-4993,(304) 593-8725,342 characters,Received Text
2023-02-08 08:27:31,(433) 158-4993,(304) 593-8725,264 characters,Sent Text
2023-02-09 09:14:07,(433) 158-4993,(304) 593-8725,70 characters,Received Text
2023-02-09 14:20:18,(433) 158-4993,(304) 593-8725,1.0 MB,Received Media
2023-02-11 20:25:12,(433) 158-4993,(304) 593-8725,12 characters,Sent Text
2023-02-12 15:47:42,(433) 158-4993,(304) 593-8725,180 characters,Sent Text
2023-02-12 20:08:27,(433) 158-4993,(304) 593-8725,235 characters,Received Text
2023-02-14 12:18:46,(433) 158-4993,(304) 593-8725,337 characters,Received Text
2023-02-15 12:08:32,(433) 158-4993,(304) 593-8725,46 characters,Received Text
2023-02-16 21:07:31,(433) 158-4993,(304) 593-8725,107 characters,Sent Text
2023-02-17 11:53:11,(433) 158-4993,(304) 593-8725,266 characters,Sent Text
2023-02-18 20:09:12,(433) 158-4993,(304) 593-8725,253 characters,Sent Text
2023-02-20 12:57:21,(433) 158-4993,(304) 593-8725,290 characters,Received Text
2023-02-20 14:29:14,(433) 158-4993,(304) 593-8725,7 minutes,Inbound Call
2023-02-20 16:24:59,(433) 158-4993,(304) 593-8725,136 characters,Sent Text
2023-02-21 17:08:08,(433) 158-4993,(304) 593-8725,14.1 MB,Sent Media
2023-02-23 11:02:13,(433) 158-4993,(304) 593-8725,252 characters,Received Text
2023-02-23 13:49:24,(433) 158-4993,(304) 593-8725,16 characters,Sent Text
2023-02-23 15:21:59,(433) 158-4993,(304) 593-8725,95 minutes,Inbound Call
2023-02-25 19:15:19,(433) 158-4993,(304) 593-8725,207 characters,Sent Text
2023-02-26 08:21:43,(433) 158-4993,(304) 593-8725,141 characters,Sent Text
2023-02-27 11:13:20,(433) 158-4993,(304) 593-8725,169 characters,Sent Text
2023-03-01 21:40:47,(433) 158-4993,(304) 593-8725,17 characters,Received Text
2023-03-02 11:09:00,(433) 158-4993,(304) 593-8725,111 minutes,Inbound Call
2023-03-02 12:16:01,(433) 158-4993,(304) 593-8725,309 characters,Received Text
2023-03-04 08:48:15,(433) 158-4993,(304) 593-8725,319 characters,Received Text
2023-03-04 21:27:56,(433) 158-4993,(304) 593-8725,15.6 MB,Sent Media
2023-03-05 11:20:33,(433) 158-4993,(304) 593-8725,64 minutes,Outbound Call
2023-03-06 10:56:19,(433) 158-4993,(304) 593-8725,143 characters,Received Text
2023-03-07 12:26:59,(433) 158-4993,(304) 593-8725,156 characters,Received Text
2023-03-09 11:11:38,(433) 158-4993,(304) 593-8725,65 minutes,Inbound Call
2023-03-09 14:56:01,(433) 158-4993,(304) 593-8725,36 characters,Sent Text
2023-03-11 12:59:31,(433) 158-4993,(304) 593-8725,16.9 MB,Sent Media
2023-03-12 09:39:55,(433) 158-4993,(304) 593-8725,71 minutes,Inbound Call
2023-03-13 10:07:52,(433) 158-4993,(304) 593-8725,120 characters,Sent Text
2023-03-15 09:34:30,(433) 158-4993,(304) 593-8725,96 characters,Sent Text
2023-03-16 18:58:05,(433) 158-4993,(304) 593-8725,170 characters,Received Text
2023-03-18 08:12:34,(433) 158-4993,(304) 593-8725,186 characters,Sent Text
2023-03-19 16:36:55,(433) 158-4993,(304) 593-8725,303 characters,Sent Text
2023-03-20 15:14:55,(433) 158-4993,(304) 593-8725,109 minutes,Inbound Call
2023-03-20 20:51:46,(433) 158-4993,(304) 593-8725,64 characters,Received Text
2023-03-22 21:48:21,(433) 158-4993,(304) 593-8725,130 characters,Received Text
2023-03-23 09:43:53,(433) 158-4993,(304) 593-8725,208 characters,Received Text
2023-03-23 18:21:01,(433) 158-4993,(304) 593-8725,77 minutes,Outbound Call
2023-03-24 09:18:06,(433) 158-4993,(304) 593-8725,307 characters,Received Text
2023-03-25 18:13:01,(433) 158-4993,(304) 593-8725,33 minutes,Inbound Call
2023-03-25 21:36:00,(433) 158-4993,(304) 593-8725,213 characters,Sent Text
2023-03-26 10:22:17,(433) 158-4993,(304) 593-8725,245 characters,Received Text
2023-03-27 12:21:16,(433) 158-4993,(304) 593-8725,0.3 MB,Sent Media
2023-03-27 18:49:12,(433) 158-4993,(304) 593-8725,65 characters,Received Text
2023-03-28 17:46:18,(433) 158-4993,(304) 593-8725,98 minutes,Outbound Call
2023-03-29 17:55:34,(433) 158-4993,(304) 593-8725,67 minutes,Inbound Call
2023-03-31 17:05:16,(433) 158-4993,(304) 593-8725,36 characters,Received Text
2023-04-01 09:44:27,(433) 158-4993,(304) 593-8725,128 characters,Received Text
2023-04-02 09:47:17,(433) 158-4993,(304) 593-8725,181 characters,Received Text
2023-04-03 15:31:47,(433) 158-4993,(304) 593-8725,190 characters,Received Text
2023-04-04 11:38:40,(433) 158-4993,(304) 593-8725,82 minutes,Inbound Call
2023-04-05 16:53:01,(433) 158-4993,(304) 593-8725,328 characters,Received Text
2023-04-06 17:04:38,(433) 158-4993,(304) 593-8725,72 minutes,Inbound Call
2023-04-07 18:19:23,(433) 158-4993,(304) 593-8725,230 characters,Sent Text
2023-04-08 09:24:06,(433) 158-4993,(304) 593-8725,170 characters,Received Text
2023-04-08 12:40:12,(433) 158-4993,(304) 593-8725,345 characters,Sent Text
2023-04-11 20:48:29,(433) 158-4993,(304) 593-8725,29 minutes,Outbound Call
2023-04-12 10:06:01,(433) 158-4993,(304) 593-8725,0.8 MB,Received Media
2023-04-12 10:51:27,(433) 158-4993,(304) 593-8725,315 characters,Sent Text
2023-04-12 16:24:58,(433) 158-4993,(304) 593-8725,14 minutes,Outbound Call
2023-04-14 12:20:45,(433) 158-4993,(304) 593-8725,78 minutes,Outbound Call
2023-04-16 19:43:58,(433) 158-4993,(304) 593-8725,24 characters,Received Text
2023-04-18 13:13:25,(433) 158-4993,(304) 593-8725,11.3 MB,Sent Media
2023-04-19 11:26:39,(433) 158-4993,(304) 593-8725,61 minutes,Outbound Call
2023-04-19 12:56:08,(433) 158-4993,(304) 593-8725,19.2 MB,Sent Media
2023-04-20 11:43:29,(433) 158-4993,(304) 593-8725,228 characters,Sent Text
2023-04-20 12:35:13,(433) 158-4993,(304) 593-8725,193 characters,Received Text
2023-04-21 14:42:49,(433) 158-4993,(304) 593-8725,16.0 MB,Sent Media
2023-04-23 12:51:30,(433) 158-4993,(304) 593-8725,253 characters,Sent Text
2023-04-25 09:10:24,(433) 158-4993,(304) 593-8725,60 minutes,Outbound Call
2023-04-26 10:58:09,(433) 158-4993,(304) 593-8725,52 characters,Sent Text
2023-04-27 13:27:10,(433) 158-4993,(304) 593-8725,108 characters,Sent Text
2023-04-28 11:15:52,(433) 158-4993,(304) 593-8725,69 minutes,Inbound Call
2023-04-28 17:09:01,(433) 158-4993,(304) 593-8725,327 characters,Received Text
2023-04-29 18:36:09,(433) 158-4993,(304) 593-8725,281 characters,Sent Text
2023-04-30 21:59:04,(433) 158-4993,(304) 593-8725,152 characters,Received Text
2023-05-01 16:32:45,(433) 158-4993,(304) 593-8725,88 minutes,Inbound Call
2023-05-02 12:41:40,(433) 158-4993,(304) 593-8725,64 characters,Received Text
2023-05-05 15:00:26,(433) 158-4993,(304) 593-8725,107 minutes,Outbound Call
2023-05-06 21:13:05,(433) 158-4993,(304) 593-8725,326 characters,Received Text
2023-05-07 09:08:08,(433) 158-4993,(304) 593-8725,200 characters,Received Text
2023-05-07 12:39:33,(433) 158-4993,(304) 593-8725,49 characters,Sent Text
2023-05-08 13:14:15,(433) 158-4993,(304) 593-8725,34 characters,Sent Text
