date,to,from_,size,type_
2023-01-01 16:35:33,(177) 983-5534,(556) 264-9469,8.2 MB,Received Media
2023-01-01 20:10:05,(922) 154-4108,(556) 264-9469,329 characters,Received Text
2023-01-01 20:46:21,(922) 154-4108,(556) 264-9469,8.0 MB,Received Media
2023-01-02 08:03:06,(177) 983-5534,(556) 264-9469,15 minutes,Outbound Call
2023-01-02 12:04:55,(566) 286-6346,(556) 264-9469,284 characters,Received Text
2023-01-02 12:13:36,(566) 286-6346,(556) 264-9469,44 minutes,Inbound Call
2023-01-02 12:28:55,(922) 154-4108,(556) 264-9469,231 characters,Received Text
2023-01-02 12:49:40,(177) 983-5534,(556) 264-9469,332 characters,Sent Text
2023-01-02 13:39:17,(177) 983-5534,(556) 264-9469,174 characters,Received Text
2023-01-02 16:06:42,(673) 245-5642,(556) 264-9469,7.6 MB,Received Media
2023-01-03 09:36:53,(673) 245-5642,(556) 264-9469,28 characters,Sent Text
2023-01-03 10:28:02,(566) 286-6346,(556) 264-9469,106 minutes,Outbound Call
2023-01-03 20:02:31,(922) 154-4108,(556) 264-9469,243 characters,Received Text
2023-01-04 10:58:15,(566) 286-6346,(556) 264-9469,42 minutes,Inbound Call
2023-01-04 13:21:57,(673) 245-5642,(556) 264-9469,18 minutes,Inbound Call
2023-01-04 13:42:05,(922) 154-4108,(556) 264-9469,312 characters,Sent Text
2023-01-05 08:02:38,(922) 154-4108,(556) 264-9469,170 characters,Received Text
2023-01-05 09:46:48,(673) 245-5642,(556) 264-9469,63 minutes,Outbound Call
2023-01-05 11:21:07,(922) 154-4108,(556) 264-9469,253 characters,Sent Text
2023-01-05 15:24:02,(673) 245-5642,(556) 264-9469,5.1 MB,Received Media
2023-01-05 20:51:27,(673) 245-5642,(556) 264-9469,56 characters,Received Text
2023-01-05 21:50:37,(922) 154-4108,(556) 264-9469,101 minutes,Inbound Call
2023-01-06 13:39:58,(922) 154-4108,(556) 264-9469,199 characters,Received Text
2023-01-06 14:18:19,(673) 245-5642,(556) 264-9469,8.9 MB,Sent Media
2023-01-06 18:33:38,(673) 245-5642,(556) 264-9469,186 characters,Sent Text
2023-01-06 19:39:11,(922) 154-4108,(556) 264-9469,15 minutes,Inbound Call
2023-01-07 12:23:06,(922) 154-4108,(556) 264-9469,138 characters,Sent Text
