date,description,amount,balance
2023-01-07 15:39:53,Flexin - Payment,$-132.41,"$25,880.82"
2023-01-08 14:42:29,Healthn - Payment,$-134.50,"$25,746.32"
2023-01-09 10:06:54,Flexin - Payment,$-143.26,"$25,603.06"
2023-01-13 11:58:25,Healthn - Payment,$-162.54,"$25,440.52"
2023-01-18 15:42:13,Foodr - Payment,$-168.43,"$25,272.09"
2023-01-27 15:22:58,StrongLink - Payment,$-104.56,"$25,167.53"
2023-01-31 08:21:35,Healthn - Payment,$-86.64,"$25,080.89"
2023-02-03 16:31:12,Flexin - Payment,$-150.51,"$24,930.38"
2023-02-04 16:24:08,Healthn - Payment,$-62.93,"$24,867.45"
2023-02-10 20:04:42,Flexin - Payment,$-181.90,"$24,685.55"
2023-02-25 10:21:11,Flexin - Payment,$-120.84,"$24,413.48"
2023-02-25 11:30:22,Healthn - Payment,$-151.23,"$24,534.32"
2023-03-12 19:16:06,Flexin - Payment,$-115.14,"$24,298.34"
2023-03-22 14:17:35,Healthn - Payment,$-23.94,"$24,274.40"
2023-03-22 16:16:49,Flexin - Payment,$-187.20,"$24,087.20"
2023-03-28 12:19:13,Healthn - Payment,$-42.72,"$24,044.48"
2023-03-29 20:25:04,Flexin - Payment,$-125.93,"$23,918.55"
2023-04-03 09:05:28,Healthn - Payment,$-50.56,"$23,867.99"
2023-04-07 12:27:13,Foodr - Payment,$-127.86,"$23,740.13"
2023-04-13 14:27:26,Flexin - Payment,$-124.24,"$23,615.89"
2023-04-14 11:43:02,Flexin - Payment,$-70.69,"$23,545.20"
2023-04-22 17:30:49,Foodr - Payment,$-74.15,"$23,471.05"
2023-04-23 10:27:08,Healthn - Payment,$-124.22,"$23,346.83"
2023-05-02 17:10:55,Flexin - Payment,$-25.67,"$23,287.72"
2023-05-02 21:55:43,Healthn - Payment,$-33.44,"$23,313.39"
2023-05-04 12:33:16,youGrocery - Payment,$-130.33,"$23,157.39"
2023-05-09 18:14:58,youGrocery - Payment,$-180.20,"$22,977.19"
2023-06-01 09:04:10,Flexin - Payment,$-106.55,"$22,829.84"
2023-06-01 12:00:40,Foodr - Payment,$-40.80,"$22,936.39"
2023-06-02 10:34:52,Flexin - Payment,$-66.60,"$22,683.36"
2023-06-02 13:48:04,Healthn - Payment,$-79.88,"$22,749.96"
2023-06-11 20:04:37,Healthn - Payment,$-50.72,"$22,632.64"
2023-06-16 12:13:56,Healthn - Payment,$-114.50,"$22,518.14"
2023-06-19 12:46:13,AffordableHub - Payment,$-123.27,"$22,394.87"
2023-06-21 13:09:21,Healthn - Payment,$-100.78,"$22,294.09"
2023-06-21 16:59:55,Flexin - Payment,$-101.90,"$22,192.19"
2023-06-22 12:58:46,Flexin - Payment,$-150.76,"$22,041.43"
2023-06-28 17:13:51,Flexin - Payment,$-169.80,"$21,871.63"
2023-07-03 08:48:08,AffordableHub - Payment,$-85.93,"$21,785.70"
2023-07-06 15:47:49,Flexin - Payment,$-75.54,"$21,710.16"
2023-07-07 18:52:26,Foodr - Payment,$-181.47,"$21,528.69"
2023-07-09 21:41:24,StrongLink - Payment,$-37.59,"$21,491.10"
2023-07-11 08:09:19,Flexin - Payment,$-189.37,"$21,301.73"
2023-07-16 14:19:39,StrongLink - Payment,$-141.32,"$21,160.41"
2023-07-21 16:30:47,Healthn - Payment,$-36.29,"$21,124.12"
2023-07-31 12:40:31,Flexin - Payment,$-82.21,"$20,881.13"
2023-07-31 18:23:03,Healthn - Payment,$-160.78,"$20,963.34"
2023-08-12 20:33:08,Healthn - Payment,$-136.40,"$20,744.73"
2023-08-14 11:14:08,Fitr - Payment,$-183.87,"$20,560.86"
2023-08-16 20:48:50,Healthn - Payment,$-95.40,"$20,465.46"
2023-08-25 13:47:43,Flexin - Payment,$-53.80,"$20,411.66"
2023-08-30 13:08:53,StrongLink - Payment,$-199.89,"$20,211.77"
2023-09-08 11:10:08,Flexin - Payment,$-99.42,"$20,112.35"
2023-09-14 18:00:07,Fitr - Payment,$-76.51,"$20,035.84"
2023-09-26 11:40:15,Healthn - Payment,$-76.30,"$19,959.54"
2023-09-28 12:04:33,StrongLink - Payment,$-38.12,"$19,921.42"
2023-10-02 08:27:45,Flexin - Payment,$-124.85,"$19,796.57"
2023-10-06 09:40:14,Flexin - Payment,$-189.12,"$19,607.45"
2023-10-07 09:02:08,Healthn - Payment,$-112.41,"$19,495.04"
2023-10-14 14:18:11,Flexin - Payment,$-165.70,"$19,329.34"
2023-10-21 16:23:54,Healthn - Payment,$-35.95,"$19,293.39"
2023-10-27 20:19:25,Healthn - Payment,$-124.61,"$19,168.78"
2023-10-28 16:27:22,Healthn - Payment,$-81.14,"$19,087.64"
2023-10-29 21:50:50,youGrocery - Payment,$-150.88,"$18,936.76"
2023-11-02 21:05:33,Healthn - Payment,$-154.43,"$18,782.33"
2023-11-09 08:53:20,AffordableHub - Payment,$-153.66,"$18,628.67"
2023-11-16 08:01:39,Healthn - Payment,$-142.56,"$18,486.11"
2023-11-23 15:06:18,Healthn - Payment,$-183.97,"$18,302.14"
2023-11-30 14:13:27,Flexin - Payment,$-140.17,"$18,161.97"
2023-12-03 11:34:10,Healthn - Payment,$-71.63,"$18,090.34"
2023-12-06 16:20:04,Healthn - Payment,$-62.58,"$18,027.76"
2023-12-08 21:01:03,Flexin - Payment,$-166.77,"$17,860.99"
2023-12-12 13:30:07,Flexin - Payment,$-39.63,"$17,821.36"
2023-12-14 09:05:51,Healthn - Payment,$-20.94,"$17,800.42"
2023-12-22 20:27:45,Flexin - Payment,$-55.89,"$17,744.53"
2023-12-23 21:10:23,Flexin - Payment,$-30.48,"$17,714.05"
2023-12-24 17:40:58,Flexin - Payment,$-26.54,"$17,687.51"
2023-12-26 08:57:27,Healthn - Payment,$-175.92,"$17,511.59"
2023-12-31 09:59:09,Healthn - Payment,$-126.44,"$17,385.15"
2024-01-01 16:02:03,Flexin - Payment,$-93.68,"$17,291.47"
2024-01-12 09:23:54,Flexin - Payment,$-135.95,"$17,155.52"
2024-01-17 19:46:56,Healthn - Payment,$-112.91,"$17,042.61"
2024-01-21 20:48:54,Flexin - Payment,$-197.22,"$16,845.39"
2024-01-23 19:54:48,Flexin - Payment,$-156.65,"$16,688.74"
2024-01-25 18:52:31,Healthn - Payment,$-75.35,"$16,613.39"
2024-01-26 19:57:42,Healthn - Payment,$-78.26,"$16,535.13"
2024-02-06 13:59:24,Flexin - Payment,$-157.77,"$16,377.36"
2024-02-07 13:53:11,Flexin - Payment,$-47.79,"$16,329.57"
2024-02-09 21:08:44,Healthn - Payment,$-77.80,"$16,251.77"
2024-02-14 14:53:59,Flexin - Payment,$-163.36,"$16,088.41"
2024-02-23 13:56:11,Healthn - Payment,$-167.39,"$15,921.02"
2024-02-24 17:23:55,StrongLink - Payment,$-74.00,"$15,847.02"
2024-02-29 19:40:43,Fitr - Payment,$-169.45,"$15,677.57"
2024-03-03 14:20:57,Healthn - Payment,$-111.70,"$15,565.87"
2024-03-06 15:08:36,Flexin - Payment,$-168.40,"$15,397.47"
2024-03-14 20:20:30,Flexin - Payment,$-79.54,"$15,317.93"
2024-03-19 08:26:23,Fitr - Payment,$-71.68,"$15,246.25"
2024-03-21 16:46:49,Healthn - Payment,$-80.69,"$15,165.56"
2024-03-22 11:38:37,Flexin - Payment,$-174.99,"$14,990.57"
2024-03-24 20:35:35,Flexin - Payment,$-159.93,"$14,830.64"
2024-04-01 10:30:01,youGrocery - Payment,$-126.70,"$14,703.94"
2024-04-06 15:28:52,Healthn - Payment,$-122.44,"$14,581.50"
2024-04-11 08:06:25,Healthn - Payment,$-99.77,"$14,481.73"
2024-04-15 21:01:35,Flexin - Payment,$-82.40,"$14,399.33"
2024-04-19 13:35:57,Flexin - Payment,$-87.90,"$14,311.43"
2024-04-22 11:11:23,StrongLink - Payment,$-51.60,"$14,259.83"
2024-05-01 08:00:12,Flexin - Payment,$-30.61,"$14,229.22"
2024-05-03 14:20:25,youGrocery - Payment,$-63.24,"$14,165.98"
2024-05-10 12:55:24,Healthn - Payment,$-77.59,"$14,088.39"
2024-05-12 15:21:20,Healthn - Payment,$-107.65,"$13,980.74"
2024-05-14 20:20:25,Healthn - Payment,$-159.69,"$13,821.05"
2024-05-16 20:07:40,Healthn - Payment,$-78.70,"$13,742.35"
2024-05-27 12:23:35,Flexin - Payment,$-189.83,"$13,481.92"
2024-05-27 17:30:19,Healthn - Payment,$-70.60,"$13,671.75"
2024-06-03 09:17:29,Healthn - Payment,$-67.36,"$13,414.56"
2024-06-19 11:05:14,Flexin - Payment,$-47.80,"$13,366.76"
2024-06-22 09:42:35,Healthn - Payment,$-78.70,"$13,288.06"
2024-07-05 19:29:14,Flexin - Payment,$-144.26,"$13,143.80"
2024-07-08 13:49:55,Flexin - Payment,$-40.89,"$13,071.28"
2024-07-08 20:02:41,Healthn - Payment,$-31.63,"$13,112.17"
