date,description,amount,balance
2023-01-05 12:17:12,Fitr - Payment,$-147.62,"$20,225.26"
2023-01-06 00:00:00,Purchase by Flexin,"$1,000.00","$21,197.76"
2023-01-06 14:23:11,Foodr - Payment,$-27.50,"$20,197.76"
2023-01-10 15:38:02,Fitr - Payment,$-154.30,"$21,043.46"
2023-01-11 17:25:18,Fitr - Payment,$-36.13,"$21,007.33"
2023-01-12 13:11:14,Flexin - Payment,$-184.53,"$20,648.97"
2023-01-12 19:31:45,Foodr - Payment,$-173.83,"$20,833.50"
2023-01-13 00:00:00,Purchase by Flexin,"$1,000.00","$21,531.57"
2023-01-13 20:49:31,Fitr - Payment,$-117.40,"$20,531.57"
2023-01-15 08:12:21,Fitr - Payment,$-85.75,"$21,408.28"
2023-01-15 15:03:15,Foodr - Payment,$-37.54,"$21,494.03"
2023-01-18 16:34:10,Fitr - Payment,$-24.89,"$21,383.39"
2023-01-20 00:00:00,Purchase by Flexin,"$1,000.00","$22,297.00"
2023-01-20 17:07:34,Fitr - Payment,$-86.39,"$21,297.00"
2023-01-21 12:03:42,Fitr - Payment,$-156.22,"$22,140.78"
2023-01-23 13:17:22,Fitr - Payment,$-29.53,"$22,111.25"
2023-01-24 20:39:03,Fitr - Payment,$-89.47,"$22,021.78"
2023-01-26 13:05:10,StrongLink - Payment,$-30.90,"$21,990.88"
2023-01-27 00:00:00,Purchase by Flexin,"$1,000.00","$22,990.88"
2023-01-28 16:41:29,Fitr - Payment,$-98.94,"$22,891.94"
2023-01-29 11:08:06,Fitr - Payment,$-67.55,"$22,824.39"
2023-01-30 15:31:29,Foodr - Payment,$-32.25,"$22,792.14"
2023-01-31 16:09:31,Foodr - Payment,$-196.83,"$22,595.31"
2023-02-02 16:37:28,Fitr - Payment,$-54.86,"$22,540.45"
2023-02-03 00:00:00,Purchase by Flexin,"$1,000.00","$23,540.45"
2023-02-04 18:19:31,Fitr - Payment,$-153.76,"$23,386.69"
2023-02-06 17:09:22,Healthn - Payment,$-70.10,"$23,316.59"
2023-02-06 17:52:34,Fitr - Payment,$-196.45,"$23,120.14"
2023-02-07 10:30:50,AffordableHub - Payment,$-69.71,"$23,050.43"
2023-02-07 15:44:08,Fitr - Payment,$-133.17,"$22,917.26"
2023-02-08 15:52:54,Fitr - Payment,$-148.80,"$22,768.46"
2023-02-10 00:00:00,Purchase by Flexin,"$1,000.00","$23,715.65"
2023-02-10 21:23:48,Foodr - Payment,$-52.81,"$22,715.65"
2023-02-11 10:25:09,Fitr - Payment,$-62.34,"$23,574.90"
2023-02-11 14:20:19,Foodr - Payment,$-78.41,"$23,637.24"
2023-02-13 13:34:04,Foodr - Payment,$-69.46,"$23,505.44"
2023-02-14 12:18:46,Fitr - Payment,$-53.70,"$23,451.74"
2023-02-15 16:40:05,Fitr - Payment,$-26.56,"$23,425.18"
2023-02-16 11:57:40,Fitr - Payment,$-103.35,"$23,321.83"
2023-02-17 00:00:00,Purchase by Flexin,"$1,000.00","$24,321.83"
2023-02-18 12:55:40,Fitr - Payment,$-172.72,"$24,072.99"
2023-02-18 17:44:37,Foodr - Payment,$-76.12,"$24,245.71"
2023-02-19 15:03:43,StrongLink - Payment,$-70.71,"$23,882.28"
2023-02-19 21:30:08,Foodr - Payment,$-120.00,"$23,952.99"
2023-02-21 08:04:06,Fitr - Payment,$-174.44,"$23,707.84"
2023-02-22 20:09:23,Flexin - Payment,$-184.22,"$23,523.62"
2023-02-23 11:00:19,Fitr - Payment,$-199.81,"$23,323.81"
2023-02-24 00:00:00,Purchase by Flexin,"$1,000.00","$24,188.87"
2023-02-24 11:27:57,Fitr - Payment,$-134.94,"$23,188.87"
2023-02-26 12:10:36,Fitr - Payment,$-52.27,"$24,081.12"
2023-02-26 19:07:03,Foodr - Payment,$-55.48,"$24,133.39"
2023-02-27 16:08:39,Fitr - Payment,$-77.12,"$24,004.00"
2023-02-28 13:40:27,Fitr - Payment,$-78.50,"$23,925.50"
2023-03-01 12:08:54,Fitr - Payment,$-192.90,"$23,543.63"
2023-03-01 16:15:24,youGrocery - Payment,$-188.97,"$23,736.53"
2023-03-03 00:00:00,Purchase by Flexin,"$1,000.00","$24,543.63"
2023-03-04 11:29:14,Fitr - Payment,$-46.30,"$24,497.33"
2023-03-05 19:09:58,Foodr - Payment,$-131.38,"$24,365.95"
2023-03-07 14:15:10,Fitr - Payment,$-180.52,"$24,185.43"
2023-03-08 20:05:43,Fitr - Payment,$-145.41,"$24,040.02"
2023-03-09 08:14:24,Fitr - Payment,$-187.28,"$23,852.74"
2023-03-10 00:00:00,Purchase by Flexin,"$1,000.00","$24,818.08"
2023-03-10 10:48:04,Fitr - Payment,$-34.66,"$23,818.08"
2023-03-11 12:30:15,Foodr - Payment,$-32.39,"$24,785.69"
2023-03-11 21:20:53,Fitr - Payment,$-157.18,"$24,628.51"
2023-03-12 11:36:24,Fitr - Payment,$-54.69,"$24,573.82"
2023-03-16 16:32:58,Fitr - Payment,$-153.66,"$24,420.16"
2023-03-17 00:00:00,Purchase by Flexin,"$1,000.00","$25,336.68"
2023-03-17 14:17:39,Fitr - Payment,$-83.48,"$24,336.68"
2023-03-19 09:32:01,Fitr - Payment,$-69.88,"$25,266.80"
2023-03-22 13:38:23,Foodr - Payment,$-110.84,"$25,155.96"
2023-03-24 00:00:00,Purchase by Flexin,"$1,000.00","$25,978.43"
2023-03-24 17:33:58,Foodr - Payment,$-177.53,"$24,978.43"
2023-03-25 20:22:17,Foodr - Payment,$-73.41,"$25,905.02"
2023-03-27 10:57:17,Flexin - Payment,$-185.45,"$25,719.57"
2023-03-30 15:01:22,Fitr - Payment,$-138.43,"$25,383.02"
2023-03-30 17:41:08,Foodr - Payment,$-198.12,"$25,521.45"
2023-03-31 00:00:00,Purchase by Flexin,"$1,000.00","$26,262.17"
2023-03-31 20:05:42,Fitr - Payment,$-120.85,"$25,262.17"
2023-04-01 21:09:53,Foodr - Payment,$-68.71,"$26,193.46"
2023-04-02 10:18:47,Flexin - Payment,$-184.74,"$26,008.72"
2023-04-04 12:20:05,Flexin - Payment,$-82.55,"$25,926.17"
2023-04-07 00:00:00,Purchase by Flexin,"$1,000.00","$26,926.17"
2023-04-08 18:33:44,Foodr - Payment,$-179.23,"$26,746.94"
2023-04-09 18:00:19,Fitr - Payment,$-40.73,"$26,706.21"
2023-04-11 16:35:13,Fitr - Payment,$-164.56,"$26,541.65"
2023-04-12 09:51:29,Fitr - Payment,$-191.48,"$26,350.17"
2023-04-14 00:00:00,Purchase by Flexin,"$1,000.00","$27,167.32"
2023-04-14 19:28:05,Fitr - Payment,$-182.85,"$26,167.32"
2023-04-16 17:41:02,Fitr - Payment,$-192.93,"$26,974.39"
2023-04-18 12:52:24,Fitr - Payment,$-78.64,"$26,822.19"
2023-04-18 21:45:19,Foodr - Payment,$-73.56,"$26,900.83"
2023-04-19 10:10:26,Fitr - Payment,$-138.64,"$26,683.55"
2023-04-20 17:41:09,AffordableHub - Payment,$-184.82,"$26,498.73"
2023-04-21 00:00:00,Purchase by Flexin,"$1,000.00","$27,311.18"
2023-04-21 14:10:36,Fitr - Payment,$-44.91,"$26,311.18"
2023-04-21 21:26:19,Healthn - Payment,$-142.64,"$26,356.09"
2023-04-22 19:21:59,Fitr - Payment,$-53.93,"$27,257.25"
2023-04-24 20:54:41,Fitr - Payment,$-50.83,"$27,206.42"
2023-04-25 13:50:14,Fitr - Payment,$-62.92,"$27,143.50"
2023-04-26 15:05:42,Foodr - Payment,$-146.92,"$26,996.58"
2023-04-28 00:00:00,Purchase by Flexin,"$1,000.00","$27,996.58"
2023-04-29 09:04:44,Fitr - Payment,$-123.86,"$27,872.72"
2023-04-30 10:57:20,Fitr - Payment,$-151.45,"$27,721.27"
2023-05-02 12:14:04,Fitr - Payment,$-34.95,"$27,686.32"
2023-05-03 19:10:55,Fitr - Payment,$-188.80,"$27,497.52"
2023-05-04 12:30:51,Foodr - Payment,$-94.33,"$27,403.19"
2023-05-05 00:00:00,Purchase by Flexin,"$1,000.00","$28,403.19"
2023-05-06 16:16:36,StrongLink - Payment,$-183.74,"$28,219.45"
2023-05-07 13:48:24,Fitr - Payment,$-174.97,"$28,044.48"
2023-05-08 19:49:55,Fitr - Payment,$-74.64,"$27,969.84"
2023-05-09 10:22:44,Fitr - Payment,$-40.87,"$27,928.97"
2023-05-11 09:11:31,Fitr - Payment,$-66.90,"$27,811.79"
2023-05-11 20:02:53,Foodr - Payment,$-50.28,"$27,878.69"
2023-05-12 00:00:00,Purchase by Flexin,"$1,000.00","$28,634.66"
2023-05-12 08:43:04,Fitr - Payment,$-177.13,"$27,634.66"
2023-05-13 12:12:58,Fitr - Payment,$-41.28,"$28,593.38"
2023-05-14 18:12:46,youGrocery - Payment,$-109.90,"$28,483.48"
2023-05-19 00:00:00,Purchase by Flexin,"$1,000.00","$29,483.48"
2023-05-20 09:26:48,Fitr - Payment,$-118.53,"$29,364.95"
2023-05-22 10:40:36,Flexin - Payment,$-25.49,"$29,231.96"
2023-05-22 19:12:32,Foodr - Payment,$-107.50,"$29,257.45"
2023-05-23 17:19:58,StrongLink - Payment,$-146.67,"$29,085.29"
2023-05-26 00:00:00,Purchase by Flexin,"$1,000.00","$30,031.42"
2023-05-26 20:54:52,StrongLink - Payment,$-53.87,"$29,031.42"
2023-05-27 16:11:58,Fitr - Payment,$-79.59,"$29,951.83"
2023-05-28 18:34:01,Fitr - Payment,$-31.66,"$29,920.17"
2023-05-29 17:28:51,StrongLink - Payment,$-111.94,"$29,808.23"
2023-05-30 17:16:40,StrongLink - Payment,$-59.49,"$29,748.74"
2023-06-02 00:00:00,Purchase by Flexin,"$1,000.00","$30,748.74"
2023-06-03 12:49:59,Foodr - Payment,$-156.66,"$30,592.08"
2023-06-06 09:20:05,Fitr - Payment,$-69.70,"$30,522.38"
2023-06-08 12:46:44,Fitr - Payment,$-168.23,"$30,354.15"
2023-06-09 00:00:00,Purchase by Flexin,"$1,000.00","$31,354.15"
