date,description,amount,balance
2023-01-01 12:34:55,Purchase by Marty King,$130.90,"$532,692.86"
2023-01-01 15:25:36,Purchase by Derek Garcia,$139.89,"$532,832.75"
2023-01-01 16:30:14,Purchase by Brandon Green,$157.42,"$532,561.96"
2023-01-02 09:42:55,Purchase by Geoff Williamson,$66.28,"$532,899.03"
2023-01-02 11:53:44,Purchase by Lena Hartman,$110.34,"$533,009.37"
2023-01-02 12:59:01,Purchase by Steph Santiago,$123.72,"$533,201.59"
2023-01-02 16:30:37,Purchase by Bennie Phillips,$106.52,"$533,308.11"
2023-01-02 19:47:23,Purchase by Brandon Green,$68.50,"$533,077.87"
2023-01-03 16:06:29,Purchase by Drew Phillips,$177.56,"$533,555.08"
2023-01-03 16:48:58,Purchase by Steph Santiago,$69.41,"$533,377.52"
2023-01-04 12:15:09,Purchase by Angela Brown,$173.46,"$534,059.20"
2023-01-04 14:08:16,Purchase by Mike Calhoun,$63.83,"$534,251.58"
2023-01-04 18:26:07,Purchase by Teri May,$138.84,"$533,693.92"
2023-01-04 18:48:40,Purchase by Dan Porter,$191.82,"$533,885.74"
2023-01-04 20:05:05,Purchase by Day Brown,$128.55,"$534,187.75"
2023-01-06 00:00:00,Emmy Garcia - Payment,"$-1,000.00","$533,400.09"
2023-01-06 00:00:00,Geoff Williamson - Payment,"$-3,000.00","$530,400.09"
2023-01-06 00:00:00,Patricia Wilkerson - Payment,"$-1,000.00","$529,400.09"
2023-01-06 00:00:00,Albert Gilbert - Payment,"$-2,000.00","$527,400.09"
2023-01-06 15:05:51,Purchase by Sarah Bryant,$102.30,"$527,851.46"
2023-01-06 18:11:48,Purchase by Hetty Poole,$148.51,"$534,400.09"
2023-01-06 18:47:22,Purchase by Drew Phillips,$112.83,"$527,627.72"
2023-01-06 20:20:52,Purchase by Stal Key,$121.44,"$527,749.16"
2023-01-06 20:43:42,Purchase by Marty King,$114.80,"$527,514.89"
2023-01-07 13:06:15,Purchase by Drew Phillips,$171.17,"$528,208.31"
2023-01-07 13:09:20,Purchase by Russell Calhoun,$90.96,"$528,299.27"
2023-01-07 15:45:34,Purchase by Kenny Spencer,$27.90,"$527,879.36"
2023-01-07 18:20:01,Purchase by Marty King,$157.78,"$528,037.14"
2023-01-08 11:03:33,Purchase by Teri May,$134.54,"$528,552.12"
2023-01-08 11:45:03,Purchase by April Hayes,$74.13,"$528,703.97"
2023-01-08 14:22:02,Purchase by Kenny Spencer,$118.31,"$528,417.58"
2023-01-08 20:49:39,Purchase by Erica Miranda,$77.72,"$528,629.84"
2023-01-09 08:18:27,Purchase by April Hayes,$25.91,"$528,850.59"
2023-01-09 10:18:31,Purchase by Brandon Green,$120.71,"$528,824.68"
2023-01-09 12:01:16,Purchase by Drew Phillips,$179.99,"$529,030.58"
2023-01-09 18:04:42,Purchase by Russell Calhoun,$141.72,"$529,172.30"
2023-01-10 12:23:38,Purchase by Terri Gonzalez,$93.75,"$529,266.05"
2023-01-10 17:42:56,Purchase by Cassie Garcia,$76.66,"$529,342.71"
2023-01-10 18:48:45,Purchase by Gory Hayes,$188.28,"$529,530.99"
2023-01-11 09:06:37,Purchase by Mike Gomez,$177.26,"$529,708.25"
2023-01-11 09:57:28,Purchase by Mark Lewis,$67.45,"$529,850.26"
2023-01-11 18:50:22,Purchase by Steph Santiago,$74.56,"$529,782.81"
2023-01-11 19:19:55,Purchase by Brina Wheeler,$133.69,"$529,983.95"
2023-01-12 09:57:10,Purchase by Dave Wilson,$132.00,"$530,638.81"
2023-01-12 12:01:27,Purchase by Geoff Williamson,$44.95,"$530,028.90"
2023-01-12 13:05:13,Purchase by Steph Santiago,$172.54,"$530,317.57"
2023-01-12 13:59:05,Purchase by Brandon Green,$59.33,"$530,145.03"
2023-01-12 15:29:20,Purchase by Terri Gonzalez,$56.80,"$530,085.70"
2023-01-12 20:21:41,Purchase by Kathleen Green,$114.80,"$530,506.81"
2023-01-12 20:49:09,Purchase by Danny Reyes,$74.44,"$530,392.01"
2023-01-12 21:06:49,Purchase by Thomas Brown,$53.21,"$530,796.81"
2023-01-12 21:27:01,Purchase by Day Brown,$104.79,"$530,743.60"
2023-01-13 00:00:00,Emmy Garcia - Payment,"$-1,000.00","$529,796.81"
2023-01-13 00:00:00,Geoff Williamson - Payment,"$-3,000.00","$526,796.81"
2023-01-13 00:00:00,Patricia Wilkerson - Payment,"$-1,000.00","$525,796.81"
2023-01-13 00:00:00,Albert Gilbert - Payment,"$-2,000.00","$523,796.81"
2023-01-13 11:20:56,Purchase by Terri Gonzalez,$131.30,"$523,928.11"
2023-01-13 16:43:34,Purchase by Angie Brown,$79.90,"$524,196.83"
2023-01-13 18:35:22,Purchase by Brina Wheeler,$188.82,"$524,116.93"
2023-01-13 19:49:46,Purchase by Russell Calhoun,$31.31,"$524,228.14"
2023-01-14 09:29:07,Purchase by Geoff Williamson,$188.35,"$524,416.49"
2023-01-14 11:00:40,Purchase by Mark Lewis,$189.76,"$524,606.25"
2023-01-14 15:02:59,Purchase by Mickey Key,$70.17,"$524,676.42"
2023-01-15 08:49:25,Purchase by April Hayes,$193.54,"$525,057.66"
2023-01-15 08:54:39,Purchase by Micah Green,$32.90,"$525,090.56"
2023-01-15 10:37:52,Purchase by Marty King,$187.70,"$524,864.12"
2023-01-15 19:03:34,Purchase by Bennie Phillips,$189.85,"$525,280.41"
2023-01-16 09:27:33,Purchase by Drew Phillips,$151.49,"$525,551.37"
2023-01-16 12:46:19,Purchase by Nanny Gomez,$88.85,"$525,640.22"
2023-01-16 13:53:22,Purchase by Brina Wheeler,$119.47,"$525,399.88"
2023-01-16 20:18:58,Purchase by Thomas Brown,$56.60,"$525,696.82"
2023-01-17 11:28:05,Purchase by Brina Wheeler,$156.30,"$526,088.53"
2023-01-17 12:08:59,Purchase by Danny Reyes,$24.21,"$525,910.70"
2023-01-17 14:12:29,Purchase by Steph Santiago,$189.67,"$525,886.49"
2023-01-17 16:30:44,Purchase by Stephanie Daniel,$21.53,"$525,932.23"
2023-01-18 08:54:20,Purchase by Brina Wheeler,$91.97,"$526,500.55"
2023-01-18 12:32:34,Purchase by Bennie Phillips,$157.30,"$526,408.58"
2023-01-18 15:45:19,Purchase by Hetty Poole,$88.16,"$526,176.69"
2023-01-18 21:20:33,Purchase by Brandon Green,$74.59,"$526,251.28"
2023-01-19 09:06:08,Purchase by Terri Gonzalez,$72.56,"$526,573.11"
2023-01-19 10:17:07,Purchase by Brina Wheeler,$50.17,"$526,860.58"
2023-01-19 10:20:56,Purchase by Bennie Phillips,$145.85,"$526,810.41"
2023-01-19 15:34:35,Purchase by Brandon Green,$91.45,"$526,664.56"
2023-01-20 00:00:00,Emmy Garcia - Payment,"$-1,000.00","$525,956.04"
2023-01-20 00:00:00,Geoff Williamson - Payment,"$-3,000.00","$523,155.95"
