date,description,amount,balance
2023-01-01 12:20:23,Flexin - Payment,$-41.71,"$44,184.06"
2023-01-03 18:51:25,Flexin - Payment,$-143.92,"$44,040.14"
2023-01-08 18:12:22,Flexin - Payment,$-58.50,"$43,981.64"
2023-01-09 09:33:30,Foodr - Payment,$-107.80,"$43,873.84"
2023-01-11 11:01:38,Flexin - Payment,$-74.84,"$43,799.00"
2023-01-12 08:31:37,Foodr - Payment,$-175.75,"$43,623.25"
2023-01-13 18:20:06,Foodr - Payment,$-170.21,"$43,453.04"
2023-01-17 14:57:18,Flexin - Payment,$-59.22,"$43,393.82"
2023-01-18 21:06:30,Flexin - Payment,$-36.93,"$43,356.89"
2023-01-19 09:42:35,Flexin - Payment,$-159.85,"$43,197.04"
2023-01-22 16:19:52,Flexin - Payment,$-184.73,"$43,012.31"
2023-01-25 18:38:34,Flexin - Payment,$-104.97,"$42,907.34"
2023-01-27 14:53:24,Flexin - Payment,$-88.28,"$42,819.06"
2023-01-29 17:58:03,Foodr - Payment,$-142.51,"$42,676.55"
2023-01-31 19:58:02,Foodr - Payment,$-91.62,"$42,584.93"
2023-02-02 10:44:22,Flexin - Payment,$-154.99,"$42,429.94"
2023-02-08 11:52:54,Flexin - Payment,$-33.75,"$42,396.19"
2023-02-09 18:13:06,Foodr - Payment,$-27.84,"$42,368.35"
2023-02-10 19:19:25,Foodr - Payment,$-23.20,"$42,345.15"
2023-02-11 11:26:54,Flexin - Payment,$-138.60,"$42,206.55"
2023-02-13 11:10:38,Flexin - Payment,$-35.75,"$42,011.41"
2023-02-13 13:30:55,Foodr - Payment,$-159.39,"$42,047.16"
2023-02-16 11:23:17,Flexin - Payment,$-38.13,"$41,973.28"
2023-02-17 16:41:10,Flexin - Payment,$-61.19,"$41,912.09"
2023-02-18 15:35:56,StrongLink - Payment,$-39.11,"$41,872.98"
2023-02-19 16:17:07,StrongLink - Payment,$-120.34,"$41,625.27"
2023-02-19 20:24:11,AffordableHub - Payment,$-127.37,"$41,745.61"
2023-02-24 16:07:17,Flexin - Payment,$-143.40,"$41,481.87"
2023-02-25 17:55:44,Flexin - Payment,$-106.81,"$41,375.06"
2023-02-27 08:26:24,Foodr - Payment,$-166.41,"$41,208.65"
2023-03-04 16:12:04,Foodr - Payment,$-121.49,"$41,087.16"
2023-03-07 12:40:39,Foodr - Payment,$-150.30,"$40,936.86"
2023-03-09 08:20:45,Flexin - Payment,$-96.90,"$40,839.96"
2023-03-10 08:10:11,Foodr - Payment,$-70.42,"$40,769.54"
2023-03-11 15:49:58,Flexin - Payment,$-155.53,"$40,614.01"
2023-03-13 19:28:30,Fitr - Payment,$-58.30,"$40,555.71"
2023-03-15 20:04:25,StrongLink - Payment,$-65.84,"$40,489.87"
2023-03-16 16:35:11,StrongLink - Payment,$-25.19,"$40,321.44"
2023-03-16 17:47:57,Foodr - Payment,$-143.24,"$40,346.63"
2023-03-21 10:04:48,Flexin - Payment,$-43.16,"$40,278.28"
2023-03-22 11:54:20,Flexin - Payment,$-31.11,"$40,247.17"
2023-03-23 16:35:58,Flexin - Payment,$-174.96,"$40,072.21"
2023-03-24 17:16:00,Foodr - Payment,$-144.90,"$39,927.31"
2023-03-25 12:26:55,Healthn - Payment,$-71.79,"$39,855.52"
2023-03-27 17:14:53,Healthn - Payment,$-97.72,"$39,757.80"
2023-03-29 08:43:48,Flexin - Payment,$-146.67,"$39,611.13"
2023-04-01 21:49:17,Flexin - Payment,$-176.11,"$39,435.02"
2023-04-03 19:22:17,Flexin - Payment,$-138.54,"$39,134.76"
2023-04-03 20:13:23,Foodr - Payment,$-161.72,"$39,273.30"
2023-04-05 08:58:23,Flexin - Payment,$-123.36,"$39,011.40"
2023-04-08 13:43:12,StrongLink - Payment,$-126.33,"$38,885.07"
2023-04-11 09:37:54,Foodr - Payment,$-175.64,"$38,709.43"
2023-04-17 19:46:54,StrongLink - Payment,$-25.89,"$38,683.54"
2023-04-20 15:25:45,Foodr - Payment,$-175.20,"$38,508.34"
2023-04-21 16:43:48,AffordableHub - Payment,$-49.62,"$38,458.72"
2023-04-22 08:47:57,Flexin - Payment,$-114.82,"$38,343.90"
2023-04-24 09:06:47,Flexin - Payment,$-183.88,"$38,160.02"
2023-04-28 08:29:55,StrongLink - Payment,$-128.90,"$38,031.12"
2023-04-30 13:46:26,Foodr - Payment,$-170.20,"$37,860.92"
2023-04-30 15:42:09,StrongLink - Payment,$-117.47,"$37,743.45"
2023-05-07 21:31:13,Fitr - Payment,$-58.46,"$37,684.99"
2023-05-09 09:46:41,Flexin - Payment,$-191.37,"$37,493.62"
2023-05-11 17:23:24,Healthn - Payment,$-90.90,"$37,402.72"
2023-05-12 09:16:22,Flexin - Payment,$-193.82,"$37,208.90"
2023-05-14 10:31:01,youGrocery - Payment,$-155.27,"$37,053.63"
2023-05-15 09:22:06,Flexin - Payment,$-81.35,"$36,972.28"
