date,to,from_,size,type_
2023-01-01 11:26:45,(644) 680-5391,(213) 822-3298,113 characters,Received Text
2023-01-02 15:02:17,(644) 680-5391,(213) 822-3298,122 characters,Sent Text
2023-01-03 15:24:55,(644) 680-5391,(213) 822-3298,86 minutes,Outbound Call
2023-01-04 12:07:52,(644) 680-5391,(213) 822-3298,0.9 MB,Sent Media
2023-01-07 18:11:15,(644) 680-5391,(213) 822-3298,231 characters,Received Text
2023-01-09 16:52:06,(644) 680-5391,(213) 822-3298,17.8 MB,Sent Media
2023-01-10 12:47:10,(644) 680-5391,(213) 822-3298,39 minutes,Inbound Call
2023-01-11 10:59:32,(644) 680-5391,(213) 822-3298,310 characters,Received Text
2023-01-13 13:41:56,(644) 680-5391,(213) 822-3298,106 minutes,Outbound Call
2023-01-13 17:29:06,(644) 680-5391,(213) 822-3298,303 characters,Received Text
2023-01-16 15:22:43,(644) 680-5391,(213) 822-3298,18.6 MB,Sent Media
2023-01-17 12:36:58,(644) 680-5391,(213) 822-3298,148 characters,Received Text
2023-01-19 20:59:55,(644) 680-5391,(213) 822-3298,133 characters,Received Text
2023-01-22 11:23:53,(644) 680-5391,(213) 822-3298,6 minutes,Outbound Call
2023-01-23 18:02:43,(644) 680-5391,(213) 822-3298,25 minutes,Inbound Call
2023-01-23 20:19:54,(644) 680-5391,(213) 822-3298,49 characters,Received Text
2023-01-24 12:29:02,(644) 680-5391,(213) 822-3298,67 characters,Received Text
2023-01-25 11:15:22,(644) 680-5391,(213) 822-3298,4.7 MB,Sent Media
2023-01-25 17:54:06,(644) 680-5391,(213) 822-3298,259 characters,Received Text
2023-01-27 12:56:33,(644) 680-5391,(213) 822-3298,84 characters,Sent Text
2023-01-29 14:31:06,(644) 680-5391,(213) 822-3298,11 minutes,Outbound Call
2023-01-30 15:54:53,(644) 680-5391,(213) 822-3298,179 characters,Sent Text
2023-01-31 08:49:15,(644) 680-5391,(213) 822-3298,1.0 MB,Received Media
2023-02-01 11:46:52,(644) 680-5391,(213) 822-3298,69 characters,Sent Text
2023-02-02 12:02:53,(644) 680-5391,(213) 822-3298,16.3 MB,Received Media
2023-02-03 17:31:42,(644) 680-5391,(213) 822-3298,199 characters,Sent Text
2023-02-04 11:39:40,(644) 680-5391,(213) 822-3298,133 characters,Received Text
2023-02-04 12:48:23,(644) 680-5391,(213) 822-3298,207 characters,Sent Text
2023-02-07 14:07:59,(644) 680-5391,(213) 822-3298,120 characters,Received Text
2023-02-07 19:33:18,(644) 680-5391,(213) 822-3298,77 minutes,Outbound Call
2023-02-08 14:18:43,(644) 680-5391,(213) 822-3298,115 minutes,Inbound Call
2023-02-09 11:53:35,(644) 680-5391,(213) 822-3298,184 characters,Sent Text
2023-02-09 14:18:39,(644) 680-5391,(213) 822-3298,106 characters,Received Text
