date,description,amount,balance
2023-01-02 10:53:38,Foodr - Payment,$-147.85,"$24,387.60"
2023-01-06 13:38:05,StrongLink - Payment,$-44.60,"$24,343.00"
2023-01-07 10:24:53,Foodr - Payment,$-149.46,"$24,193.54"
2023-01-08 10:35:44,Flexin - Payment,$-192.89,"$24,000.65"
2023-01-09 16:33:09,Foodr - Payment,$-60.79,"$23,939.86"
2023-01-21 18:46:36,StrongLink - Payment,$-64.84,"$23,875.02"
2023-01-25 19:35:09,Flexin - Payment,$-28.41,"$23,846.61"
2023-01-27 20:53:48,StrongLink - Payment,$-79.67,"$23,766.94"
2023-01-29 10:00:46,StrongLink - Payment,$-127.67,"$23,639.27"
2023-01-31 18:53:52,Flexin - Payment,$-160.86,"$23,478.41"
2023-02-01 18:52:15,StrongLink - Payment,$-196.52,"$23,281.89"
2023-02-04 18:45:45,Flexin - Payment,$-66.00,"$23,215.89"
2023-02-18 08:56:01,Flexin - Payment,$-89.91,"$23,125.98"
2023-02-25 16:33:56,Foodr - Payment,$-137.59,"$22,988.39"
2023-02-26 13:06:04,StrongLink - Payment,$-167.43,"$22,820.96"
2023-02-27 14:38:54,Flexin - Payment,$-189.22,"$22,631.74"
2023-03-02 17:49:07,Flexin - Payment,$-150.77,"$22,480.97"
2023-03-06 16:50:41,Flexin - Payment,$-73.99,"$22,406.98"
2023-03-07 21:05:00,StrongLink - Payment,$-20.28,"$22,386.70"
2023-03-08 15:05:48,Flexin - Payment,$-108.77,"$22,095.81"
2023-03-08 20:56:38,AffordableHub - Payment,$-182.12,"$22,204.58"
2023-03-21 12:43:37,Foodr - Payment,$-117.55,"$21,978.26"
2023-03-21 20:18:25,Flexin - Payment,$-124.27,"$21,853.99"
2023-03-25 09:20:24,StrongLink - Payment,$-23.22,"$21,830.77"
2023-03-28 20:48:32,Flexin - Payment,$-109.65,"$21,721.12"
2023-03-29 15:58:35,Flexin - Payment,$-155.10,"$21,566.02"
2023-04-01 13:27:44,Foodr - Payment,$-166.00,"$21,400.02"
2023-04-07 09:28:24,Flexin - Payment,$-152.34,"$21,247.68"
2023-04-12 14:42:51,Flexin - Payment,$-72.61,"$21,000.28"
2023-04-12 15:28:17,Foodr - Payment,$-174.79,"$21,072.89"
2023-04-13 10:01:59,Foodr - Payment,$-87.50,"$20,912.78"
2023-04-17 16:13:17,Foodr - Payment,$-176.45,"$20,736.33"
2023-04-18 16:17:29,Flexin - Payment,$-106.32,"$20,630.01"
2023-04-23 17:23:24,Flexin - Payment,$-44.71,"$20,585.30"
2023-04-24 19:26:14,Flexin - Payment,$-114.70,"$20,470.60"
2023-04-26 14:20:31,Foodr - Payment,$-92.79,"$20,377.81"
2023-04-27 08:13:23,Flexin - Payment,$-53.70,"$20,324.11"
2023-04-29 11:29:36,Foodr - Payment,$-188.80,"$20,135.31"
2023-05-05 14:54:46,Flexin - Payment,$-124.80,"$19,873.69"
2023-05-05 21:01:00,youGrocery - Payment,$-136.82,"$19,998.49"
2023-05-08 08:31:12,AffordableHub - Payment,$-45.39,"$19,828.30"
2023-05-11 19:27:18,Flexin - Payment,$-191.53,"$19,636.77"
2023-05-13 21:19:59,Flexin - Payment,$-174.42,"$19,462.35"
2023-05-14 10:02:38,Foodr - Payment,$-47.70,"$19,414.65"
2023-05-22 14:51:20,Flexin - Payment,$-138.82,"$19,275.83"
2023-05-24 10:20:50,youGrocery - Payment,$-98.56,"$19,177.27"
2023-05-28 16:30:54,Foodr - Payment,$-37.40,"$19,139.87"
2023-05-29 13:20:01,StrongLink - Payment,$-189.70,"$18,950.17"
2023-05-30 21:24:54,Flexin - Payment,$-58.47,"$18,891.70"
2023-05-31 13:13:26,youGrocery - Payment,$-106.20,"$18,785.50"
