date,to,from_,size,type_
2023-01-01 08:11:10,(799) 769-2299,(352) 988-8187,18.3 MB,Sent Media
2023-01-01 17:37:26,(342) 375-0322,(352) 988-8187,190 characters,Sent Text
2023-01-01 19:59:06,(342) 375-0322,(352) 988-8187,87 characters,Received Text
2023-01-02 10:05:38,(799) 769-2299,(352) 988-8187,46 minutes,Outbound Call
2023-01-02 12:11:59,(693) 525-6303,(352) 988-8187,54 characters,Sent Text
2023-01-03 11:33:12,(799) 769-2299,(352) 988-8187,10 characters,Sent Text
2023-01-03 13:53:35,(693) 525-6303,(352) 988-8187,145 characters,Sent Text
2023-01-03 15:58:32,(342) 375-0322,(352) 988-8187,337 characters,Sent Text
2023-01-03 19:26:58,(799) 769-2299,(352) 988-8187,225 characters,Received Text
2023-01-04 08:21:30,(693) 525-6303,(352) 988-8187,49 characters,Sent Text
2023-01-04 11:13:12,(342) 375-0322,(352) 988-8187,159 characters,Sent Text
2023-01-04 15:53:42,(342) 375-0322,(352) 988-8187,182 characters,Received Text
2023-01-04 16:26:50,(799) 769-2299,(352) 988-8187,30 characters,Sent Text
2023-01-04 17:07:34,(693) 525-6303,(352) 988-8187,2.7 MB,Sent Media
2023-01-04 20:17:32,(342) 375-0322,(352) 988-8187,103 minutes,Inbound Call
2023-01-05 08:42:09,(799) 769-2299,(352) 988-8187,23 minutes,Outbound Call
2023-01-05 09:06:12,(342) 375-0322,(352) 988-8187,260 characters,Received Text
2023-01-05 10:57:54,(799) 769-2299,(352) 988-8187,56 minutes,Inbound Call
2023-01-05 11:26:00,(342) 375-0322,(352) 988-8187,296 characters,Sent Text
2023-01-06 12:18:12,(342) 375-0322,(352) 988-8187,214 characters,Received Text
2023-01-06 15:00:17,(342) 375-0322,(352) 988-8187,50 characters,Sent Text
2023-01-06 15:26:29,(342) 375-0322,(352) 988-8187,41 minutes,Inbound Call
2023-01-06 21:13:54,(799) 769-2299,(352) 988-8187,27 characters,Sent Text
2023-01-07 09:09:02,(799) 769-2299,(352) 988-8187,250 characters,Received Text
2023-01-07 14:23:48,(799) 769-2299,(352) 988-8187,43 minutes,Inbound Call
2023-01-07 14:33:01,(693) 525-6303,(352) 988-8187,292 characters,Sent Text
2023-01-07 16:02:26,(693) 525-6303,(352) 988-8187,24 minutes,Outbound Call
2023-01-07 16:45:48,(799) 769-2299,(352) 988-8187,177 characters,Sent Text
2023-01-07 21:13:10,(342) 375-0322,(352) 988-8187,23 characters,Received Text
2023-01-08 08:37:53,(342) 375-0322,(352) 988-8187,161 characters,Sent Text
2023-01-08 12:19:12,(799) 769-2299,(352) 988-8187,164 characters,Sent Text
2023-01-08 14:11:14,(342) 375-0322,(352) 988-8187,98 minutes,Outbound Call
2023-01-08 14:36:25,(693) 525-6303,(352) 988-8187,12 characters,Sent Text
2023-01-08 21:29:35,(342) 375-0322,(352) 988-8187,18.3 MB,Sent Media
2023-01-10 13:20:27,(693) 525-6303,(352) 988-8187,317 characters,Sent Text
