date,description,amount,balance
2023-01-06 09:35:03,Flexin - Payment,$-107.80,"$1,619.24"
2023-01-20 11:50:17,Flexin - Payment,$-36.70,"$1,582.54"
2023-01-24 18:20:01,AffordableHub - Payment,$-50.39,"$1,532.15"
2023-02-07 21:13:05,Fitr - Payment,$-107.60,"$1,424.55"
2023-02-08 15:28:37,AffordableHub - Payment,$-23.48,"$1,401.07"
2023-02-12 16:23:33,Fitr - Payment,$-51.20,"$1,349.87"
2023-03-06 17:10:01,AffordableHub - Payment,$-126.13,"$1,223.74"
2023-03-12 20:16:40,Fitr - Payment,$-173.54,"$1,050.20"
2023-03-13 16:01:47,Fitr - Payment,$-97.38,$952.82
2023-03-19 16:17:20,Fitr - Payment,$-192.59,$760.23
2023-03-23 19:19:13,AffordableHub - Payment,$-162.94,$597.29
2023-03-25 14:17:27,Fitr - Payment,$-109.40,$487.89
2023-03-28 18:09:48,AffordableHub - Payment,$-60.78,$427.11
2023-04-01 08:18:15,AffordableHub - Payment,$-25.74,$401.37
2023-04-01 10:46:35,Fitr - Payment,$-153.27,$248.10
2023-04-05 11:41:56,Fitr - Payment,$-89.27,$158.83
2023-04-06 11:18:11,AffordableHub - Payment,$-112.63,$46.20
2023-04-13 17:54:00,Invalid Withdrawal,$0.00,$46.20
2023-04-21 15:31:33,Fitr - Payment,$-20.63,$25.57
2023-04-27 09:16:43,Invalid Withdrawal,$0.00,$25.57
2023-05-02 17:45:40,Invalid Withdrawal,$0.00,$25.57
2023-05-09 15:44:22,Invalid Withdrawal,$0.00,$25.57
2023-05-14 10:24:56,Invalid Withdrawal,$0.00,$25.57
2023-05-25 14:00:04,Invalid Withdrawal,$0.00,$25.57
2023-05-30 09:37:48,Invalid Withdrawal,$0.00,$25.57
2023-06-11 11:00:30,Invalid Withdrawal,$0.00,$25.57
2023-06-18 13:33:59,Invalid Withdrawal,$0.00,$25.57
2023-06-21 08:03:40,Invalid Withdrawal,$0.00,$25.57
2023-06-22 18:00:28,Invalid Withdrawal,$0.00,$25.57
2023-06-23 12:38:33,Invalid Withdrawal,$0.00,$25.57
2023-06-26 20:40:15,Invalid Withdrawal,$0.00,$25.57
2023-06-30 20:31:51,Invalid Withdrawal,$0.00,$25.57
2023-07-04 12:46:27,Invalid Withdrawal,$0.00,$25.57
2023-07-06 12:35:04,Invalid Withdrawal,$0.00,$25.57
2023-07-06 12:40:43,Invalid Withdrawal,$0.00,$25.57
2023-07-09 21:03:21,Invalid Withdrawal,$0.00,$25.57
2023-07-10 08:56:03,Invalid Withdrawal,$0.00,$25.57
2023-07-12 15:27:03,Invalid Withdrawal,$0.00,$25.57
2023-07-23 12:06:05,Invalid Withdrawal,$0.00,$25.57
2023-08-05 08:36:48,Invalid Withdrawal,$0.00,$25.57
2023-08-15 10:55:56,Invalid Withdrawal,$0.00,$25.57
2023-08-26 11:18:11,Invalid Withdrawal,$0.00,$25.57
2023-09-03 08:15:22,Invalid Withdrawal,$0.00,$25.57
2023-09-04 21:27:27,Invalid Withdrawal,$0.00,$25.57
2023-09-06 21:32:40,AffordableHub - Payment,$-20.93,$4.64
2023-09-07 09:39:01,Invalid Withdrawal,$0.00,$4.64
2023-09-10 13:42:23,Invalid Withdrawal,$0.00,$4.64
2023-09-18 20:24:19,Invalid Withdrawal,$0.00,$4.64
2023-09-29 19:34:42,Invalid Withdrawal,$0.00,$4.64
2023-10-22 10:41:36,Invalid Withdrawal,$0.00,$4.64
