date,to,from_,size,type_
2023-01-01 11:50:03,(974) 331-4740,(721) 440-0677,294 characters,Sent Text
2023-01-01 19:26:58,(974) 331-4740,(721) 440-0677,320 characters,Received Text
2023-01-02 08:58:23,(974) 331-4740,(721) 440-0677,67 minutes,Outbound Call
2023-01-02 10:00:31,(974) 331-4740,(721) 440-0677,56 characters,Sent Text
2023-01-03 13:22:20,(974) 331-4740,(721) 440-0677,176 characters,Received Text
2023-01-04 15:38:44,(974) 331-4740,(721) 440-0677,209 characters,Received Text
2023-01-05 11:36:53,(974) 331-4740,(721) 440-0677,187 characters,Sent Text
2023-01-06 08:20:55,(974) 331-4740,(721) 440-0677,50 minutes,Inbound Call
2023-01-07 09:33:47,(974) 331-4740,(721) 440-0677,149 characters,Sent Text
2023-01-07 20:05:30,(974) 331-4740,(721) 440-0677,105 characters,Received Text
2023-01-08 13:32:54,(974) 331-4740,(721) 440-0677,259 characters,Sent Text
2023-01-09 11:06:33,(974) 331-4740,(721) 440-0677,253 characters,Received Text
2023-01-10 09:32:40,(974) 331-4740,(721) 440-0677,276 characters,Sent Text
2023-01-10 19:57:23,(974) 331-4740,(721) 440-0677,114 characters,Received Text
2023-01-11 11:55:23,(974) 331-4740,(721) 440-0677,46 minutes,Outbound Call
2023-01-11 19:46:41,(974) 331-4740,(721) 440-0677,234 characters,Sent Text
2023-01-12 17:44:08,(974) 331-4740,(721) 440-0677,121 characters,Received Text
2023-01-12 17:49:25,(974) 331-4740,(721) 440-0677,99 minutes,Inbound Call
2023-01-12 20:38:24,(974) 331-4740,(721) 440-0677,113 minutes,Outbound Call
2023-01-13 14:22:28,(974) 331-4740,(721) 440-0677,84 minutes,Outbound Call
2023-01-13 21:12:48,(974) 331-4740,(721) 440-0677,70 minutes,Inbound Call
2023-01-18 11:54:51,(974) 331-4740,(721) 440-0677,77 characters,Sent Text
2023-01-18 16:18:10,(974) 331-4740,(721) 440-0677,105 characters,Received Text
2023-01-21 16:01:18,(974) 331-4740,(721) 440-0677,136 characters,Received Text
2023-01-22 16:26:18,(974) 331-4740,(721) 440-0677,241 characters,Sent Text
2023-01-24 20:11:42,(974) 331-4740,(721) 440-0677,15.7 MB,Sent Media
2023-01-25 10:05:46,(974) 331-4740,(721) 440-0677,53 minutes,Inbound Call
2023-01-26 10:53:31,(974) 331-4740,(721) 440-0677,118 characters,Sent Text
2023-01-27 14:25:19,(974) 331-4740,(721) 440-0677,33 minutes,Outbound Call
2023-01-28 08:28:17,(974) 331-4740,(721) 440-0677,231 characters,Received Text
2023-01-29 19:21:44,(974) 331-4740,(721) 440-0677,181 characters,Received Text
2023-01-29 21:18:24,(974) 331-4740,(721) 440-0677,59 minutes,Inbound Call
2023-02-01 16:18:38,(974) 331-4740,(721) 440-0677,220 characters,Sent Text
2023-02-02 15:34:03,(974) 331-4740,(721) 440-0677,248 characters,Received Text
2023-02-03 15:25:01,(974) 331-4740,(721) 440-0677,102 minutes,Outbound Call
2023-02-04 15:17:14,(974) 331-4740,(721) 440-0677,3 minutes,Outbound Call
2023-02-05 16:17:57,(974) 331-4740,(721) 440-0677,51 minutes,Outbound Call
2023-02-05 17:56:53,(974) 331-4740,(721) 440-0677,165 characters,Sent Text
2023-02-05 20:54:23,(974) 331-4740,(721) 440-0677,55 characters,Received Text
2023-02-06 08:08:01,(974) 331-4740,(721) 440-0677,51 characters,Sent Text
2023-02-06 19:04:14,(974) 331-4740,(721) 440-0677,31 minutes,Inbound Call
2023-02-07 11:34:44,(974) 331-4740,(721) 440-0677,32 minutes,Outbound Call
2023-02-08 11:25:12,(974) 331-4740,(721) 440-0677,272 characters,Sent Text
2023-02-08 12:49:12,(974) 331-4740,(721) 440-0677,72 minutes,Outbound Call
2023-02-10 09:25:44,(974) 331-4740,(721) 440-0677,44 minutes,Inbound Call
2023-02-11 14:32:08,(974) 331-4740,(721) 440-0677,41 minutes,Outbound Call
2023-02-12 16:27:35,(974) 331-4740,(721) 440-0677,31 minutes,Outbound Call
2023-02-12 20:01:13,(974) 331-4740,(721) 440-0677,47 characters,Received Text
2023-02-15 16:26:48,(974) 331-4740,(721) 440-0677,252 characters,Received Text
2023-02-16 15:30:30,(974) 331-4740,(721) 440-0677,332 characters,Received Text
2023-02-16 21:38:35,(974) 331-4740,(721) 440-0677,281 characters,Sent Text
2023-02-18 17:50:57,(974) 331-4740,(721) 440-0677,206 characters,Received Text
2023-02-18 20:23:54,(974) 331-4740,(721) 440-0677,326 characters,Sent Text
2023-02-21 12:53:19,(974) 331-4740,(721) 440-0677,18 minutes,Inbound Call
2023-02-22 08:05:58,(974) 331-4740,(721) 440-0677,16.9 MB,Sent Media
2023-02-23 15:20:28,(974) 331-4740,(721) 440-0677,312 characters,Sent Text
2023-02-24 19:52:15,(974) 331-4740,(721) 440-0677,265 characters,Received Text
2023-02-27 14:12:20,(974) 331-4740,(721) 440-0677,116 characters,Sent Text
2023-02-28 21:01:18,(974) 331-4740,(721) 440-0677,30 minutes,Inbound Call
2023-03-01 17:26:14,(974) 331-4740,(721) 440-0677,15 characters,Received Text
2023-03-01 21:43:03,(974) 331-4740,(721) 440-0677,66 minutes,Outbound Call
2023-03-03 15:34:13,(974) 331-4740,(721) 440-0677,58 characters,Received Text
2023-03-07 09:01:25,(974) 331-4740,(721) 440-0677,278 characters,Sent Text
2023-03-08 08:50:20,(974) 331-4740,(721) 440-0677,240 characters,Sent Text
2023-03-08 10:13:38,(974) 331-4740,(721) 440-0677,7.4 MB,Sent Media
2023-03-09 10:35:55,(974) 331-4740,(721) 440-0677,0.4 MB,Sent Media
2023-03-09 13:13:00,(974) 331-4740,(721) 440-0677,59 minutes,Outbound Call
2023-03-09 15:15:00,(974) 331-4740,(721) 440-0677,29 characters,Sent Text
2023-03-09 15:22:30,(974) 331-4740,(721) 440-0677,103 minutes,Inbound Call
2023-03-11 19:25:26,(974) 331-4740,(721) 440-0677,186 characters,Received Text
2023-03-14 12:55:58,(974) 331-4740,(721) 440-0677,271 characters,Received Text
2023-03-14 19:21:42,(974) 331-4740,(721) 440-0677,188 characters,Sent Text
2023-03-15 17:52:55,(974) 331-4740,(721) 440-0677,25 minutes,Inbound Call
2023-03-17 10:43:24,(974) 331-4740,(721) 440-0677,21 minutes,Outbound Call
2023-03-18 16:23:14,(974) 331-4740,(721) 440-0677,68 characters,Sent Text
2023-03-20 20:00:39,(974) 331-4740,(721) 440-0677,47 characters,Sent Text
2023-03-21 20:22:37,(974) 331-4740,(721) 440-0677,149 characters,Received Text
2023-03-22 09:07:27,(974) 331-4740,(721) 440-0677,8 minutes,Outbound Call
2023-03-22 09:45:37,(974) 331-4740,(721) 440-0677,61 characters,Received Text
2023-03-23 13:11:00,(974) 331-4740,(721) 440-0677,15 characters,Received Text
2023-03-24 11:06:27,(974) 331-4740,(721) 440-0677,39 characters,Received Text
2023-03-25 13:43:14,(974) 331-4740,(721) 440-0677,13.7 MB,Received Media
2023-03-26 11:11:09,(974) 331-4740,(721) 440-0677,81 minutes,Outbound Call
2023-03-27 13:31:23,(974) 331-4740,(721) 440-0677,249 characters,Sent Text
2023-03-27 20:36:39,(974) 331-4740,(721) 440-0677,83 minutes,Inbound Call
2023-03-27 20:53:15,(974) 331-4740,(721) 440-0677,10 minutes,Outbound Call
2023-03-28 18:00:36,(974) 331-4740,(721) 440-0677,130 characters,Sent Text
2023-04-01 20:06:30,(974) 331-4740,(721) 440-0677,342 characters,Received Text
2023-04-02 12:41:53,(974) 331-4740,(721) 440-0677,18.5 MB,Sent Media
2023-04-03 19:17:41,(974) 331-4740,(721) 440-0677,197 characters,Sent Text
2023-04-03 21:41:34,(974) 331-4740,(721) 440-0677,137 characters,Received Text
2023-04-04 09:46:31,(974) 331-4740,(721) 440-0677,32 characters,Sent Text
2023-04-04 18:05:55,(974) 331-4740,(721) 440-0677,208 characters,Received Text
2023-04-06 10:20:42,(974) 331-4740,(721) 440-0677,101 characters,Received Text
2023-04-06 12:19:38,(974) 331-4740,(721) 440-0677,103 minutes,Outbound Call
2023-04-07 20:35:48,(974) 331-4740,(721) 440-0677,316 characters,Received Text
2023-04-09 14:59:43,(974) 331-4740,(721) 440-0677,105 minutes,Inbound Call
2023-04-11 17:58:59,(974) 331-4740,(721) 440-0677,310 characters,Sent Text
2023-04-13 10:39:31,(974) 331-4740,(721) 440-0677,300 characters,Received Text
2023-04-14 09:35:49,(974) 331-4740,(721) 440-0677,16 minutes,Inbound Call
2023-04-14 11:20:56,(974) 331-4740,(721) 440-0677,327 characters,Sent Text
2023-04-14 17:52:22,(974) 331-4740,(721) 440-0677,96 minutes,Outbound Call
2023-04-15 12:05:16,(974) 331-4740,(721) 440-0677,337 characters,Received Text
2023-04-16 15:02:51,(974) 331-4740,(721) 440-0677,239 characters,Sent Text
2023-04-17 09:03:06,(974) 331-4740,(721) 440-0677,173 characters,Received Text
2023-04-18 13:05:23,(974) 331-4740,(721) 440-0677,76 characters,Received Text
2023-04-18 13:07:41,(974) 331-4740,(721) 440-0677,68 minutes,Outbound Call
2023-04-19 19:56:18,(974) 331-4740,(721) 440-0677,311 characters,Sent Text
2023-04-20 18:06:13,(974) 331-4740,(721) 440-0677,340 characters,Received Text
2023-04-22 08:04:08,(974) 331-4740,(721) 440-0677,28 characters,Received Text
2023-04-23 10:10:37,(974) 331-4740,(721) 440-0677,70 minutes,Inbound Call
2023-04-23 16:32:30,(974) 331-4740,(721) 440-0677,120 minutes,Outbound Call
