date,to,from_,size,type_
2023-01-01 14:23:18,(725) 214-0320,(881) 878-4218,339 characters,Received Text
2023-01-01 20:39:16,(164) 708-7268,(881) 878-4218,330 characters,Received Text
2023-01-02 12:33:02,(725) 214-0320,(881) 878-4218,22 minutes,Outbound Call
2023-01-03 12:24:55,(725) 214-0320,(881) 878-4218,281 characters,Sent Text
2023-01-03 17:55:16,(164) 708-7268,(881) 878-4218,2 minutes,Inbound Call
2023-01-03 18:36:32,(164) 708-7268,(881) 878-4218,347 characters,Sent Text
2023-01-03 20:09:16,(725) 214-0320,(881) 878-4218,56 minutes,Outbound Call
2023-01-05 14:01:46,(164) 708-7268,(881) 878-4218,273 characters,Sent Text
2023-01-05 17:37:41,(164) 708-7268,(881) 878-4218,253 characters,Received Text
2023-01-05 20:15:49,(164) 708-7268,(881) 878-4218,1 minutes,Inbound Call
2023-01-06 11:45:28,(164) 708-7268,(881) 878-4218,189 characters,Sent Text
2023-01-06 12:52:11,(725) 214-0320,(881) 878-4218,87 characters,Received Text
2023-01-06 18:18:46,(164) 708-7268,(881) 878-4218,88 characters,Received Text
2023-01-08 09:11:03,(725) 214-0320,(881) 878-4218,1.7 MB,Received Media
2023-01-08 11:10:20,(164) 708-7268,(881) 878-4218,114 minutes,Outbound Call
2023-01-11 10:17:46,(164) 708-7268,(881) 878-4218,115 minutes,Inbound Call
2023-01-11 15:33:41,(725) 214-0320,(881) 878-4218,16.7 MB,Received Media
2023-01-12 09:54:32,(164) 708-7268,(881) 878-4218,236 characters,Received Text
2023-01-12 13:06:11,(164) 708-7268,(881) 878-4218,47 minutes,Outbound Call
2023-01-14 13:45:17,(725) 214-0320,(881) 878-4218,46 minutes,Inbound Call
2023-01-14 18:40:28,(725) 214-0320,(881) 878-4218,211 characters,Sent Text
2023-01-15 13:04:01,(164) 708-7268,(881) 878-4218,5 characters,Received Text
2023-01-15 14:24:40,(725) 214-0320,(881) 878-4218,283 characters,Received Text
2023-01-16 08:27:19,(725) 214-0320,(881) 878-4218,67 minutes,Inbound Call
2023-01-16 17:26:39,(725) 214-0320,(881) 878-4218,293 characters,Sent Text
2023-01-16 21:41:04,(164) 708-7268,(881) 878-4218,3.8 MB,Sent Media
2023-01-17 11:55:40,(725) 214-0320,(881) 878-4218,27 characters,Received Text
2023-01-17 21:36:54,(164) 708-7268,(881) 878-4218,58 characters,Received Text
2023-01-18 21:27:41,(164) 708-7268,(881) 878-4218,45 minutes,Outbound Call
2023-01-19 13:22:24,(164) 708-7268,(881) 878-4218,125 characters,Received Text
2023-01-20 20:25:50,(164) 708-7268,(881) 878-4218,261 characters,Received Text
2023-01-21 12:29:13,(725) 214-0320,(881) 878-4218,9.7 MB,Received Media
2023-01-22 08:41:00,(725) 214-0320,(881) 878-4218,286 characters,Sent Text
2023-01-23 13:27:32,(725) 214-0320,(881) 878-4218,117 minutes,Inbound Call
2023-01-23 16:04:17,(164) 708-7268,(881) 878-4218,311 characters,Sent Text
2023-01-23 17:12:47,(725) 214-0320,(881) 878-4218,8.1 MB,Received Media
2023-01-23 19:01:15,(725) 214-0320,(881) 878-4218,172 characters,Sent Text
2023-01-24 11:22:42,(725) 214-0320,(881) 878-4218,56 minutes,Outbound Call
2023-01-24 20:21:08,(725) 214-0320,(881) 878-4218,204 characters,Received Text
2023-01-25 10:16:50,(164) 708-7268,(881) 878-4218,163 characters,Sent Text
2023-01-25 18:06:27,(164) 708-7268,(881) 878-4218,58 characters,Received Text
2023-01-26 13:53:09,(725) 214-0320,(881) 878-4218,7.9 MB,Received Media
